BLANK,,BM3,,dmso_1,,dmso_2,,4PhenylImidazole_0.1,,4PhenylImidazole_0.2,,4PhenylImidazole_0.3,,4PhenylImidazole_0.4,,4PhenylImidazole_0.5,,4PhenylImidazole_0.6,,4PhenylImidazole_0.7,,4PhenylImidazole_0.8,,4PhenylImidazole_0.9,,4PhenylImidazole_1.0,,4PhenylImidazole_2.0,,4PhenylImidazole_3.0,,4PhenylImidazole_4.0,,4PhenylImidazole_5.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
609.0289917,-7.387227379E-5,609.0289917,0.002506978111,609.0289917,0.005791366566,609.0289917,0.007098894101,609.0289917,0.007204683498,609.0289917,0.007257877383,609.0289917,0.02151368,609.0289917,0.006186307408,609.0289917,0.008506633341,609.0289917,0.01432862505,609.0289917,0.008065482602,609.0289917,0.01204862911,609.0289917,0.01113717258,609.0289917,0.009889580309,609.0289917,0.01136582065,609.0289917,0.009339680895,609.0289917,0.01625416428,609.0289917,0.01735717617,
607.9926147,-0.002088729758,607.9926147,0.005844545085,607.9926147,0.006523924414,607.9926147,0.005793439224,607.9926147,0.007686034776,607.9926147,0.007616824005,607.9926147,0.01937979646,607.9926147,0.00843895413,607.9926147,0.009015646763,607.9926147,0.01519726776,607.9926147,0.01054622605,607.9926147,0.0131736286,607.9926147,0.008905188181,607.9926147,0.0116339121,607.9926147,0.01353042293,607.9926147,0.01084653474,607.9926147,0.01770574972,607.9926147,0.01539885625,
606.9559326,-0.001195320743,606.9559326,0.006851100363,606.9559326,0.006298939697,606.9559326,0.005574942101,606.9559326,0.00348376832,606.9559326,0.005570143927,606.9559326,0.01997625269,606.9559326,0.008628899232,606.9559326,0.00811010506,606.9559326,0.01395350508,606.9559326,0.01005136315,606.9559326,0.01206430513,606.9559326,0.009336640127,606.9559326,0.01058285404,606.9559326,0.0121731218,606.9559326,0.009186543524,606.9559326,0.01463627443,606.9559326,0.01511486806,
606.0671387,0.0007723729941,606.0671387,0.005064494908,606.0671387,0.006998233963,606.0671387,0.006882211659,606.0671387,0.007124839351,606.0671387,0.0082343705,606.0671387,0.01997451857,606.0671387,0.009422817267,606.0671387,0.007069872227,606.0671387,0.01364177093,606.0671387,0.01005056873,606.0671387,0.0119280573,606.0671387,0.01208274998,606.0671387,0.01064436883,606.0671387,0.01265942771,606.0671387,0.01109523885,606.0671387,0.0165604651,606.0671387,0.01478569489,
605.0299072,5.172324381E-5,605.0299072,0.006086330861,605.0299072,0.007507220376,605.0299072,0.00782077387,605.0299072,0.008083864115,605.0299072,0.007460579742,605.0299072,0.01964375377,605.0299072,0.008318007924,605.0299072,0.008581794798,605.0299072,0.01465884503,605.0299072,0.01166435704,605.0299072,0.01168438047,605.0299072,0.01076089684,605.0299072,0.01195399929,605.0299072,0.01337214373,605.0299072,0.01191680226,605.0299072,0.0179037042,605.0299072,0.01509390958,
603.9924316,-0.001702956273,603.9924316,0.005140660796,603.9924316,0.005425904412,603.9924316,0.007253007963,603.9924316,0.005636957474,603.9924316,0.008324709721,603.9924316,0.01902533136,603.9924316,0.005973570049,603.9924316,0.006813522894,603.9924316,0.01368106622,603.9924316,0.01006060932,603.9924316,0.01158677228,603.9924316,0.00799692329,603.9924316,0.01001915056,603.9924316,0.01202039234,603.9924316,0.009957008995,603.9924316,0.01468757447,603.9924316,0.01761462353,
602.9546509,-0.001242301194,602.9546509,0.006652073469,602.9546509,0.008434071206,602.9546509,0.007570434827,602.9546509,0.007334271446,602.9546509,0.006848681252,602.9546509,0.01969486475,602.9546509,0.008785036393,602.9546509,0.009076226503,602.9546509,0.01552230027,602.9546509,0.01151542179,602.9546509,0.01192393247,602.9546509,0.01104380284,602.9546509,0.0123508051,602.9546509,0.01214202866,602.9546509,0.01307381876,602.9546509,0.01624704339,602.9546509,0.01673285104,
602.0648804,0.0005212419201,602.0648804,0.006311389152,602.0648804,0.007942478172,602.0648804,0.009427156299,602.0648804,0.006960959174,602.0648804,0.007184023503,602.0648804,0.02063397877,602.0648804,0.006428126246,602.0648804,0.01062235143,602.0648804,0.01499427296,602.0648804,0.01138099376,602.0648804,0.012324173,602.0648804,0.01016394328,602.0648804,0.01176804677,602.0648804,0.01152618788,602.0648804,0.01316975988,602.0648804,0.01554969233,602.0648804,0.01647046767,
601.0266113,-0.0004275292449,601.0266113,0.006156637799,601.0266113,0.007870695554,601.0266113,0.006831482984,601.0266113,0.006746106781,601.0266113,0.00904514268,601.0266113,0.02100663073,601.0266113,0.008756218478,601.0266113,0.008631936274,601.0266113,0.01411381457,601.0266113,0.01073425636,601.0266113,0.01378505118,601.0266113,0.01074693911,601.0266113,0.01242365129,601.0266113,0.01415224373,601.0266113,0.01344711147,601.0266113,0.01704331301,601.0266113,0.01816622727,
599.9879761,0.001400356414,599.9879761,0.008690508083,599.9879761,0.009435700253,599.9879761,0.009555635974,599.9879761,0.01083859894,599.9879761,0.009783955291,599.9879761,0.02556450851,599.9879761,0.01126100495,599.9879761,0.0107792858,599.9879761,0.01878918335,599.9879761,0.01286733337,599.9879761,0.01425203402,599.9879761,0.01283235103,599.9879761,0.01481938828,599.9879761,0.01341002621,599.9879761,0.01488954294,599.9879761,0.0183084961,599.9879761,0.01910393313,
598.9491577,-0.0001346896897,598.9491577,0.007532741874,598.9491577,0.008294629864,598.9491577,0.006477861665,598.9491577,0.008166996762,598.9491577,0.007751515135,598.9491577,0.02256464772,598.9491577,0.008241730742,598.9491577,0.01052341703,598.9491577,0.01601538248,598.9491577,0.01200958807,598.9491577,0.01351934113,598.9491577,0.01211139001,598.9491577,0.0135634318,598.9491577,0.01260770019,598.9491577,0.0141580198,598.9491577,0.01783540845,598.9491577,0.01883889548,
598.0584106,-0.0008801106596,598.0584106,0.008579180576,598.0584106,0.008271675557,598.0584106,0.007309024688,598.0584106,0.009237971157,598.0584106,0.009435780346,598.0584106,0.02317729406,598.0584106,0.009167058393,598.0584106,0.009836512618,598.0584106,0.01403231546,598.0584106,0.01090407837,598.0584106,0.01434218977,598.0584106,0.01174304634,598.0584106,0.01303815283,598.0584106,0.014339488,598.0584106,0.01424772758,598.0584106,0.01903366297,598.0584106,0.01876328886,
597.019043,-0.0001386748772,597.019043,0.006535775494,597.019043,0.007409625221,597.019043,0.007661769167,597.019043,0.01012387872,597.019043,0.009458187968,597.019043,0.02228631824,597.019043,0.01070313342,597.019043,0.01022754516,597.019043,0.01633476466,597.019043,0.009118441492,597.019043,0.01583587006,597.019043,0.01215906534,597.019043,0.01312274672,597.019043,0.01641126722,597.019043,0.01569306664,597.019043,0.01780846342,597.019043,0.01896837912,
595.9793701,0.0009281228995,595.9793701,0.009201720357,595.9793701,0.01032079197,595.9793701,0.009558228776,595.9793701,0.01134892087,595.9793701,0.01113868598,595.9793701,0.02404271252,595.9793701,0.01179653313,595.9793701,0.01270841621,595.9793701,0.01968896016,595.9793701,0.01449070591,595.9793701,0.01605508104,595.9793701,0.01394374855,595.9793701,0.01487963088,595.9793701,0.01543321367,595.9793701,0.01640021801,595.9793701,0.01999598555,595.9793701,0.01815213822,
594.9393921,-0.0001101567104,594.9393921,0.008074158803,594.9393921,0.00908849109,594.9393921,0.009718750603,594.9393921,0.009912143461,594.9393921,0.01057200599,594.9393921,0.02380379289,594.9393921,0.01076041907,594.9393921,0.0109088039,594.9393921,0.01785795577,594.9393921,0.01198768709,594.9393921,0.01645514183,594.9393921,0.01295762882,594.9393921,0.01487625577,594.9393921,0.01484528929,594.9393921,0.01470516715,594.9393921,0.02030130289,594.9393921,0.01950868219,
594.0477905,-0.0007385196513,594.0477905,0.008361336775,594.0477905,0.009404512122,594.0477905,0.009587470442,594.0477905,0.01002153475,594.0477905,0.01029664371,594.0477905,0.02346089296,594.0477905,0.01052789949,594.0477905,0.01097827591,594.0477905,0.0175678283,594.0477905,0.01268053614,594.0477905,0.01720142737,594.0477905,0.01245146152,594.0477905,0.01444055233,594.0477905,0.01289463881,594.0477905,0.01481226366,594.0477905,0.02051420324,594.0477905,0.01645006053,
593.0073242,-0.0007829139358,593.0073242,0.008724365383,593.0073242,0.009195612743,593.0073242,0.008945272304,593.0073242,0.01005446259,593.0073242,0.01042872109,593.0073242,0.02364856005,593.0073242,0.01018879935,593.0073242,0.01218145434,593.0073242,0.01887823083,593.0073242,0.01343349461,593.0073242,0.01801202446,593.0073242,0.01221643761,593.0073242,0.01370163728,593.0073242,0.01403477509,593.0073242,0.01478111465,593.0073242,0.02057980001,593.0073242,0.02234419994,
591.9665527,0.0002329067211,591.9665527,0.009841596708,591.9665527,0.01087713707,591.9665527,0.01162059139,591.9665527,0.01240138337,591.9665527,0.01263307035,591.9665527,0.02636312507,591.9665527,0.01291247923,591.9665527,0.01376637351,591.9665527,0.01985803992,591.9665527,0.01407897286,591.9665527,0.01832950301,591.9665527,0.01689922251,591.9665527,0.01509801019,591.9665527,0.01722669043,591.9665527,0.01804720983,591.9665527,0.02269110084,591.9665527,0.02106273733,
591.0742188,-2.919839062E-5,591.0742188,0.009860106744,591.0742188,0.01027156878,591.0742188,0.007111919113,591.0742188,0.01184558403,591.0742188,0.01208035462,591.0742188,0.02591698803,591.0742188,0.01423138473,591.0742188,0.01416668482,591.0742188,0.01866491511,591.0742188,0.01680110954,591.0742188,0.0195946265,591.0742188,0.01511556562,591.0742188,0.0163752716,591.0742188,0.01792841405,591.0742188,0.01990930922,591.0742188,0.02206353284,591.0742188,0.02259845845,
590.032959,0.0007986429846,590.032959,0.01065726206,590.032959,0.01148862857,590.032959,0.01147525944,590.032959,0.01071626693,590.032959,0.01203026529,590.032959,0.02654536441,590.032959,0.01452266332,590.032959,0.01332815178,590.032959,0.01936120167,590.032959,0.01552297082,590.032959,0.01740629226,590.032959,0.01537415478,590.032959,0.01923601143,590.032959,0.01509862673,590.032959,0.01825425588,590.032959,0.02105450444,590.032959,0.0236320775,
588.991394,0.001667561592,588.991394,0.01149362605,588.991394,0.01360851619,588.991394,0.01256160066,588.991394,0.01500115916,588.991394,0.01449624635,588.991394,0.02919594571,588.991394,0.01576532237,588.991394,0.0164570231,588.991394,0.02175681107,588.991394,0.02000381984,588.991394,0.01864705421,588.991394,0.01752871834,588.991394,0.01912643947,588.991394,0.02222482115,588.991394,0.02135909908,588.991394,0.02482907847,588.991394,0.02556118555,
587.9495239,-0.0007027011598,587.9495239,0.01083843969,587.9495239,0.01262238342,587.9495239,0.01142630354,587.9495239,0.01558057498,587.9495239,0.0141897127,587.9495239,0.02857058123,587.9495239,0.01530188508,587.9495239,0.01598801464,587.9495239,0.02136970311,587.9495239,0.01679882221,587.9495239,0.01899680123,587.9495239,0.01668241061,587.9495239,0.0159785077,587.9495239,0.01837784052,587.9495239,0.01981092058,587.9495239,0.02199920826,587.9495239,0.02685102634,
587.0563354,0.0002549480705,587.0563354,0.01307806,587.0563354,0.01413296163,587.0563354,0.01283835061,587.0563354,0.01567886956,587.0563354,0.0155628128,587.0563354,0.0267051328,587.0563354,0.01687330566,587.0563354,0.0165505968,587.0563354,0.0216338411,587.0563354,0.01520512253,587.0563354,0.02003672719,587.0563354,0.01782742329,587.0563354,0.01988082938,587.0563354,0.0211033076,587.0563354,0.02041166089,587.0563354,0.02585590817,587.0563354,0.02592665888,
586.0139771,-0.0003913230321,586.0139771,0.01259387005,586.0139771,0.0143733602,586.0139771,0.01401587296,586.0139771,0.01313707419,586.0139771,0.01615767367,586.0139771,0.03149973601,586.0139771,0.01483963802,586.0139771,0.01669650711,586.0139771,0.02327292599,586.0139771,0.01920164749,586.0139771,0.01996560022,586.0139771,0.02012665384,586.0139771,0.0195301529,586.0139771,0.0210210029,586.0139771,0.02159975097,586.0139771,0.02487334609,586.0139771,0.02421762981,
584.9713135,0.0006745424471,584.9713135,0.01456642896,584.9713135,0.01647821069,584.9713135,0.01567374356,584.9713135,0.01759529486,584.9713135,0.01713512652,584.9713135,0.03135997802,584.9713135,0.01785051264,584.9713135,0.0182775557,584.9713135,0.0254570879,584.9713135,0.02196917497,584.9713135,0.0212028604,584.9713135,0.02056783065,584.9713135,0.0209342856,584.9713135,0.02167204209,584.9713135,0.02090261318,584.9713135,0.02660530061,584.9713135,0.02657167055,
583.9284058,-0.0006974806311,583.9284058,0.01346604154,583.9284058,0.0143004274,583.9284058,0.01454367582,583.9284058,0.01684814505,583.9284058,0.01694570482,583.9284058,0.0313125141,583.9284058,0.01804200187,583.9284058,0.01864945889,583.9284058,0.02219716832,583.9284058,0.01930409484,583.9284058,0.02354986593,583.9284058,0.02014145814,583.9284058,0.02200348489,583.9284058,0.02113643475,583.9284058,0.0220037289,583.9284058,0.02555097267,583.9284058,0.02439362928,
583.0342407,-4.830053149E-5,583.0342407,0.01438050438,583.0342407,0.01675631106,583.0342407,0.01655228995,583.0342407,0.01773066446,583.0342407,0.01924361475,583.0342407,0.02973125316,583.0342407,0.01728600264,583.0342407,0.01961951517,583.0342407,0.02487244084,583.0342407,0.02065061964,583.0342407,0.02191975713,583.0342407,0.01953459345,583.0342407,0.02209599875,583.0342407,0.02269276418,583.0342407,0.01978523657,583.0342407,0.02731425129,583.0342407,0.02754093334,
581.9908447,-0.001077950699,581.9908447,0.01551500335,581.9908447,0.01847725548,581.9908447,0.01946590468,581.9908447,0.01703127846,581.9908447,0.01839596033,581.9908447,0.03311279789,581.9908447,0.01975779235,581.9908447,0.01912511326,581.9908447,0.02721678838,581.9908447,0.0222788807,581.9908447,0.02384596132,581.9908447,0.0203625001,581.9908447,0.02159591392,581.9908447,0.02618954331,581.9908447,0.02348157763,581.9908447,0.02760547772,581.9908447,0.02736420371,
580.9471436,-0.002135562012,580.9471436,0.01788295992,580.9471436,0.01946517453,580.9471436,0.01862378977,580.9471436,0.01823171414,580.9471436,0.02026210912,580.9471436,0.03468400985,580.9471436,0.02128256299,580.9471436,0.02102040499,580.9471436,0.02748544514,580.9471436,0.02350980416,580.9471436,0.02512239851,580.9471436,0.02257877216,580.9471436,0.02225539275,580.9471436,0.02287529595,580.9471436,0.02363363467,580.9471436,0.02905643173,580.9471436,0.03046559729,
580.0523071,3.520634345E-5,580.0523071,0.01931337826,580.0523071,0.01995936781,580.0523071,0.01994605921,580.0523071,0.01897805929,580.0523071,0.02277625911,580.0523071,0.03385610506,580.0523071,0.02109700255,580.0523071,0.02266230062,580.0523071,0.02861188725,580.0523071,0.02455044538,580.0523071,0.02644053474,580.0523071,0.02311741747,580.0523071,0.02380434051,580.0523071,0.02557540871,580.0523071,0.02507901005,580.0523071,0.02936489135,580.0523071,0.03056498803,
579.0081177,0.00120817218,579.0081177,0.02022015303,579.0081177,0.02158032544,579.0081177,0.02078197524,579.0081177,0.01994605921,579.0081177,0.02288708463,579.0081177,0.03806383163,579.0081177,0.02507698163,579.0081177,0.02160328813,579.0081177,0.02911762893,579.0081177,0.02468577959,579.0081177,0.0273112189,579.0081177,0.02418607287,579.0081177,0.02538652346,579.0081177,0.02624841407,579.0081177,0.02303172834,579.0081177,0.030039832,579.0081177,0.03086571209,
577.963623,0.001088885241,577.963623,0.02063468471,577.963623,0.02085483819,577.963623,0.02072058246,577.963623,0.01959145814,577.963623,0.0215064995,577.963623,0.03582224995,577.963623,0.0232888218,577.963623,0.01966257766,577.963623,0.02790978923,577.963623,0.0242454391,577.963623,0.02674846351,577.963623,0.02325263433,577.963623,0.02387995459,577.963623,0.0248138383,577.963623,0.02710187808,577.963623,0.02986225113,577.963623,0.03142172471,
577.0681763,-0.0001362941257,577.0681763,0.02018232271,577.0681763,0.02152300999,577.0681763,0.02005396783,577.0681763,0.019539278,577.0681763,0.02086776495,577.0681763,0.03648968413,577.0681763,0.02246655338,577.0681763,0.02253410965,577.0681763,0.02833659202,577.0681763,0.0243027322,577.0681763,0.02630938217,577.0681763,0.02266928181,577.0681763,0.02351682633,577.0681763,0.02387864143,577.0681763,0.02427834086,577.0681763,0.03003891744,577.0681763,0.02868190035,
576.0231934,0.0003479950246,576.0231934,0.02157083154,576.0231934,0.0236422997,576.0231934,0.02323570289,576.0231934,0.02090196125,576.0231934,0.02292384021,576.0231934,0.03683404252,576.0231934,0.02435715869,576.0231934,0.02239366621,576.0231934,0.02966190316,576.0231934,0.02497091517,576.0231934,0.02670268342,576.0231934,0.02563515678,576.0231934,0.0250387527,576.0231934,0.02418314479,576.0231934,0.02667713724,576.0231934,0.03077870049,576.0231934,0.02957746014,
574.9779053,0.00135221146,574.9779053,0.02625220828,574.9779053,0.02702344209,574.9779053,0.02700705081,574.9779053,0.02602471411,574.9779053,0.02568821236,574.9779053,0.03977818042,574.9779053,0.02541536838,574.9779053,0.02651506849,574.9779053,0.03222481161,574.9779053,0.02834192477,574.9779053,0.03101325966,574.9779053,0.02589352243,574.9779053,0.02918650582,574.9779053,0.02966376022,574.9779053,0.02916139551,574.9779053,0.03373923153,574.9779053,0.03291558102,
573.932373,0.001684790361,573.932373,0.02284108102,573.932373,0.02485204674,573.932373,0.02529637888,573.932373,0.02294864692,573.932373,0.02247650363,573.932373,0.03901388496,573.932373,0.02223803662,573.932373,0.02480155975,573.932373,0.02865104005,573.932373,0.02848668396,573.932373,0.02856391855,573.932373,0.02605368383,573.932373,0.02795122378,573.932373,0.02566006407,573.932373,0.02843408659,573.932373,0.03271069378,573.932373,0.03018721193,
573.0360107,-0.0007843609201,573.0360107,0.02517528273,573.0360107,0.02548714541,573.0360107,0.02385492995,573.0360107,0.02168537676,573.0360107,0.02338212915,573.0360107,0.03724348173,573.0360107,0.02448391542,573.0360107,0.02273078635,573.0360107,0.03005858511,573.0360107,0.02495270967,573.0360107,0.0266905427,573.0360107,0.02428091504,573.0360107,0.02542714216,573.0360107,0.02635253593,573.0360107,0.02573451772,573.0360107,0.03151893988,573.0360107,0.03211888298,
571.9899292,-0.0009475310217,571.9899292,0.02374935523,571.9899292,0.02462081984,571.9899292,0.02315607853,571.9899292,0.02194978669,571.9899292,0.02188659646,571.9899292,0.03790231422,571.9899292,0.02190663293,571.9899292,0.02311692573,571.9899292,0.02829393186,571.9899292,0.02451675385,571.9899292,0.02594540082,571.9899292,0.024099214,571.9899292,0.02539431863,571.9899292,0.0270086769,571.9899292,0.02630462497,571.9899292,0.0306545943,571.9899292,0.03192506731,
