baseline,,bm3,,dmso_1.0,,dmso_2.0,,Palmitic_acid_0.1,,Palmitic_acid_0.2,,Palmitic_acid_0.3,,Palmitic_acid_0.4,,Palmitic_acid_0.5,,Palmitic_acid_0.6,,Palmitic_acid_0.7,,Palmitic_acid_0.8,,Palmitic_acid_0.9,,Palmitic_acid_1.0,,Palmitic_acid_2.0,,Palmitic_acid_3.0,,Palmitic_acid_4.0,,Palmitic_acid_5.0,,Palmitic_acid_6.0,,Palmitic_acid_7.0,,Palmitic_acid_8.0,,Palmitic_acid_9.0,,Palmitic_acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
315.9994812,0.0009034533286,315.9994812,0.0764170289,315.9994812,0.08200948685,315.9994812,0.08910390735,315.9994812,0.08700909466,315.9994812,0.09271883965,315.9994812,0.09560973197,315.9994812,0.1021367759,315.9994812,0.105388701,315.9994812,0.1142512336,315.9994812,0.120951362,315.9994812,0.12763457,315.9994812,0.1326534301,315.9994812,0.1400232762,315.9994812,0.1657384187,315.9994812,0.1931009144,315.9994812,0.217191577,315.9994812,0.2886584401,315.9994812,0.2879054248,315.9994812,0.3282009661,315.9994812,0.3428788185,315.9994812,0.394726634,315.9994812,0.4220164418,
315.0597229,0.001633911626,315.0597229,0.0763599053,315.0597229,0.080742158,315.0597229,0.08753627539,315.0597229,0.08795935661,315.0597229,0.09072961658,315.0597229,0.0932649076,315.0597229,0.1003587022,315.0597229,0.1049499586,315.0597229,0.113234207,315.0597229,0.1192581132,315.0597229,0.1259578317,315.0597229,0.1330678463,315.0597229,0.1385835707,315.0597229,0.1650817841,315.0597229,0.1945696026,315.0597229,0.2164817005,315.0597229,0.2869536877,315.0597229,0.2866614163,315.0597229,0.323785156,315.0597229,0.3461604118,315.0597229,0.3856469393,315.0597229,0.415099591,
313.9631653,-0.002659750171,313.9631653,0.07702413201,313.9631653,0.08060260862,313.9631653,0.08777089417,313.9631653,0.0867593661,313.9631653,0.09133931249,313.9631653,0.09280659258,313.9631653,0.09905164689,313.9631653,0.1039936244,313.9631653,0.1130266637,313.9631653,0.1190247908,313.9631653,0.1272331774,313.9631653,0.1337509006,313.9631653,0.1399648637,313.9631653,0.1675503254,313.9631653,0.1967581064,313.9631653,0.2198916823,313.9631653,0.2939762473,313.9631653,0.2891983688,313.9631653,0.327352345,313.9631653,0.3489896059,313.9631653,0.3850980401,313.9631653,0.4274596274,
313.0231628,0.0005993110826,313.0231628,0.07771175355,313.0231628,0.08028954268,313.0231628,0.08835369349,313.0231628,0.08810633421,313.0231628,0.09234998375,313.0231628,0.09414350241,313.0231628,0.1010899991,313.0231628,0.1044804677,313.0231628,0.112703599,313.0231628,0.1206281334,313.0231628,0.128225714,313.0231628,0.135405302,313.0231628,0.1409509778,313.0231628,0.1669167578,313.0231628,0.1982665509,313.0231628,0.2183572352,313.0231628,0.2934616804,313.0231628,0.2917050719,313.0231628,0.3300795853,313.0231628,0.3503399491,313.0231628,0.3916090429,313.0231628,0.4317437708,
311.9263611,-0.0003119691683,311.9263611,0.07693771273,311.9263611,0.0815718919,311.9263611,0.0893516466,311.9263611,0.08975113183,311.9263611,0.09186653048,311.9263611,0.09468425065,311.9263611,0.1009299085,311.9263611,0.1044149473,311.9263611,0.1146269813,311.9263611,0.1206306592,311.9263611,0.1296138614,311.9263611,0.133859396,311.9263611,0.142423898,311.9263611,0.1687413901,311.9263611,0.1973934174,311.9263611,0.2199735045,311.9263611,0.2832825482,311.9263611,0.2955349386,311.9263611,0.3328936696,311.9263611,0.3524514437,311.9263611,0.3953588009,311.9263611,0.4336109757,
310.9861145,-0.001086420147,310.9861145,0.07828594744,310.9861145,0.082379058,310.9861145,0.0912553668,310.9861145,0.09055513144,310.9861145,0.09347121418,310.9861145,0.09465109557,310.9861145,0.1027697921,310.9861145,0.1062722281,310.9861145,0.1152132303,310.9861145,0.1225255281,310.9861145,0.1291097701,310.9861145,0.1369521767,310.9861145,0.1425830126,310.9861145,0.1704455614,310.9861145,0.2004294544,310.9861145,0.2242622674,310.9861145,0.2985971272,310.9861145,0.2962521017,310.9861145,0.3332197964,310.9861145,0.3554223776,310.9861145,0.3978499174,310.9861145,0.4284936786,
310.0457458,3.743272464E-5,310.0457458,0.08029735833,310.0457458,0.08402189612,310.0457458,0.09053813666,310.0457458,0.091538243,310.0457458,0.09413530678,310.0457458,0.09537634999,310.0457458,0.1038829982,310.0457458,0.1079872921,310.0457458,0.1166560203,310.0457458,0.121302627,310.0457458,0.1309015453,310.0457458,0.1378658265,310.0457458,0.1447127163,310.0457458,0.1721498817,310.0457458,0.2014542669,310.0457458,0.22490412,310.0457458,0.2988106608,310.0457458,0.2990167141,310.0457458,0.3396418989,310.0457458,0.3596658409,310.0457458,0.4035417438,310.0457458,0.4398157001,
308.9485474,0.0007410482503,308.9485474,0.0804707706,308.9485474,0.08765399456,308.9485474,0.09407544136,308.9485474,0.0958706066,308.9485474,0.09740117937,308.9485474,0.09867762774,308.9485474,0.1058312654,308.9485474,0.1125944927,308.9485474,0.1177950278,308.9485474,0.1254816055,308.9485474,0.133995235,308.9485474,0.1405179501,308.9485474,0.1471674442,308.9485474,0.175874874,308.9485474,0.2054373622,308.9485474,0.2291913182,308.9485474,0.3049602807,308.9485474,0.3065086007,308.9485474,0.3434108198,308.9485474,0.3660549819,308.9485474,0.4076833427,308.9485474,0.4490421712,
308.0079651,-0.0004359596642,308.0079651,0.0854190588,308.0079651,0.08927033842,308.0079651,0.09686687589,308.0079651,0.09635943919,308.0079651,0.09865804017,308.0079651,0.1010586023,308.0079651,0.1079664826,308.0079651,0.1127999499,308.0079651,0.1208336353,308.0079651,0.1278305948,308.0079651,0.1335795522,308.0079651,0.1396618038,308.0079651,0.1494868696,308.0079651,0.1770904958,308.0079651,0.2079275697,308.0079651,0.2349300236,308.0079651,0.308616817,308.0079651,0.3060773611,308.0079651,0.3474218845,308.0079651,0.3697601557,308.0079651,0.4123635292,308.0079651,0.4445521533,
307.0672607,0.0005632036482,307.0672607,0.08648539335,307.0672607,0.09238167852,307.0672607,0.09958995134,307.0672607,0.09962644428,307.0672607,0.1009519249,307.0672607,0.1015188098,307.0672607,0.111687243,307.0672607,0.1162858233,307.0672607,0.1261605769,307.0672607,0.1330039203,307.0672607,0.1401398629,307.0672607,0.1458987892,307.0672607,0.1521681249,307.0672607,0.181103006,307.0672607,0.2119556218,307.0672607,0.2363342047,307.0672607,0.3129710257,307.0672607,0.3087293208,307.0672607,0.3525923491,307.0672607,0.3747007251,307.0672607,0.4163205624,307.0672607,0.4515087306,
305.9696655,-0.0009279001388,305.9696655,0.09290686995,305.9696655,0.09748414904,305.9696655,0.1072605997,305.9696655,0.106218107,305.9696655,0.1071145535,305.9696655,0.106668897,305.9696655,0.1160318702,305.9696655,0.1215923876,305.9696655,0.1294147372,305.9696655,0.1353219748,305.9696655,0.1423351169,305.9696655,0.1508934498,305.9696655,0.1564006805,305.9696655,0.1873204559,305.9696655,0.2165331841,305.9696655,0.2392506748,305.9696655,0.310816884,305.9696655,0.3159209192,305.9696655,0.3573952317,305.9696655,0.3772273064,305.9696655,0.4247216582,305.9696655,0.4639078081,
305.028717,0.0007052401197,305.028717,0.0978685841,305.028717,0.1037731916,305.028717,0.1102263704,305.028717,0.112909615,305.028717,0.1133170351,305.028717,0.1149976552,305.028717,0.1212588921,305.028717,0.1285754293,305.028717,0.1349578053,305.028717,0.1427302659,305.028717,0.1496251971,305.028717,0.1570224613,305.028717,0.1631453335,305.028717,0.1916303486,305.028717,0.2236275077,305.028717,0.2497343272,305.028717,0.3263154626,305.028717,0.3224101961,305.028717,0.3661313355,305.028717,0.3895384371,305.028717,0.4337760508,305.028717,0.4730913937,
303.9308472,-0.0001671911741,303.9308472,0.1093819588,303.9308472,0.112557359,303.9308472,0.119775787,303.9308472,0.1191759557,303.9308472,0.1224158108,303.9308472,0.1211820319,303.9308472,0.1290017664,303.9308472,0.1340750009,303.9308472,0.1416177899,303.9308472,0.1491269171,303.9308472,0.1541715562,303.9308472,0.1643027365,303.9308472,0.1722462028,303.9308472,0.2007197291,303.9308472,0.2327501327,303.9308472,0.2601343691,303.9308472,0.3215885758,303.9308472,0.3343057036,303.9308472,0.3725430667,303.9308472,0.402821213,303.9308472,0.4439595342,303.9308472,0.4868796766,
302.9896851,2.53948765E-5,302.9896851,0.1162470207,302.9896851,0.1204756051,302.9896851,0.1278352886,302.9896851,0.1262361854,302.9896851,0.1292331964,302.9896851,0.1282255799,302.9896851,0.1367287934,302.9896851,0.1411430687,302.9896851,0.1491308957,302.9896851,0.1590472013,302.9896851,0.1642642766,302.9896851,0.1719201505,302.9896851,0.1807810813,302.9896851,0.2090597153,302.9896851,0.2418666035,302.9896851,0.2674047947,302.9896851,0.348975867,302.9896851,0.3490839899,302.9896851,0.3864792883,302.9896851,0.4127465487,302.9896851,0.4527691007,302.9896851,0.4955361485,
302.0484314,-0.0003539757454,302.0484314,0.1249647588,302.0484314,0.1289295405,302.0484314,0.1390645206,302.0484314,0.1342009604,302.0484314,0.1359165758,302.0484314,0.1391765922,302.0484314,0.1451611221,302.0484314,0.1502992958,302.0484314,0.1581240892,302.0484314,0.1666266322,302.0484314,0.1736384928,302.0484314,0.1820656359,302.0484314,0.1878948212,302.0484314,0.2191130221,302.0484314,0.2514832914,302.0484314,0.2754321396,302.0484314,0.349429667,302.0484314,0.3556838036,302.0484314,0.3974674344,302.0484314,0.4200553894,302.0484314,0.4660243094,302.0484314,0.5052815676,
300.9501648,-0.0001107778153,300.9501648,0.1349176913,300.9501648,0.1403256655,300.9501648,0.1492155939,300.9501648,0.1461902112,300.9501648,0.1490470469,300.9501648,0.1510962248,300.9501648,0.1578942388,300.9501648,0.1615756452,300.9501648,0.16890347,300.9501648,0.178472504,300.9501648,0.1844495684,300.9501648,0.1933736056,300.9501648,0.2006568611,300.9501648,0.2281223387,300.9501648,0.2645386159,300.9501648,0.2873155177,300.9501648,0.3647984564,300.9501648,0.3663881123,300.9501648,0.4102653265,300.9501648,0.4352928996,300.9501648,0.479978025,300.9501648,0.5221849084,
300.0086975,-0.0005874728085,300.0086975,0.147433117,300.0086975,0.1555595994,300.0086975,0.160973683,300.0086975,0.1620059907,300.0086975,0.162617296,300.0086975,0.1629924923,300.0086975,0.1707056165,300.0086975,0.1737266779,300.0086975,0.1833224744,300.0086975,0.1894256324,300.0086975,0.1974145323,300.0086975,0.2049324363,300.0086975,0.2135808766,300.0086975,0.2420974374,300.0086975,0.2771449685,300.0086975,0.3022076488,300.0086975,0.3798003495,300.0086975,0.3792236447,300.0086975,0.4232448041,300.0086975,0.4482155442,300.0086975,0.4989961982,300.0086975,0.535636127,
299.0671082,-0.0007432228886,299.0671082,0.1648568213,299.0671082,0.1705751717,299.0671082,0.1746593118,299.0671082,0.1781001985,299.0671082,0.1764938533,299.0671082,0.1758128554,299.0671082,0.1859146059,299.0671082,0.1915011853,299.0671082,0.1953708678,299.0671082,0.2073222846,299.0671082,0.2128425092,299.0671082,0.219449535,299.0671082,0.2267009318,299.0671082,0.2574800253,299.0671082,0.2894198895,299.0671082,0.3197307289,299.0671082,0.3977149725,299.0671082,0.3954592049,299.0671082,0.4398140311,299.0671082,0.4676297009,299.0671082,0.5163914561,299.0671082,0.555990994,
297.9684448,-0.0003021394368,297.9684448,0.1822903305,297.9684448,0.1865847558,297.9684448,0.1937019825,297.9684448,0.1962999403,297.9684448,0.1932234913,297.9684448,0.1949114501,297.9684448,0.2004999816,297.9684448,0.2070461512,297.9684448,0.2176237851,297.9684448,0.2246134132,297.9684448,0.2316790372,297.9684448,0.2402523011,297.9684448,0.2450865358,297.9684448,0.2765113115,297.9684448,0.3087165356,297.9684448,0.3381220996,297.9684448,0.4153127968,297.9684448,0.416031152,297.9684448,0.4669743776,297.9684448,0.484502852,297.9684448,0.5323229432,297.9684448,0.5725924373,
297.0266418,7.248131624E-6,297.0266418,0.1999542862,297.0266418,0.2026024461,297.0266418,0.2112664878,297.0266418,0.2110099494,297.0266418,0.2087351829,297.0266418,0.2121386826,297.0266418,0.2184737027,297.0266418,0.2216733843,297.0266418,0.2333406508,297.0266418,0.2418539077,297.0266418,0.2457000911,297.0266418,0.2532396615,297.0266418,0.2608975768,297.0266418,0.2934186757,297.0266418,0.3275155127,297.0266418,0.3516698182,297.0266418,0.4332599938,297.0266418,0.4323541224,297.0266418,0.4794437885,297.0266418,0.509088397,297.0266418,0.5505611897,297.0266418,0.5929493904,
295.9277344,0.0004862812057,295.9277344,0.2196125537,295.9277344,0.2234862149,295.9277344,0.2352930456,295.9277344,0.2347351015,295.9277344,0.2272752672,295.9277344,0.2347982228,295.9277344,0.2360251397,295.9277344,0.2408388853,295.9277344,0.253518343,295.9277344,0.2627699375,295.9277344,0.2635889053,295.9277344,0.2748695016,295.9277344,0.2839912474,295.9277344,0.3117372096,295.9277344,0.3483801782,295.9277344,0.3734658062,295.9277344,0.4555899501,295.9277344,0.4516051114,295.9277344,0.5043980479,295.9277344,0.5359605551,295.9277344,0.5759595633,295.9277344,0.6139329076,
294.9856873,-0.001236983808,294.9856873,0.247541368,294.9856873,0.2534544766,294.9856873,0.2589806616,294.9856873,0.2578056753,294.9856873,0.2624633908,294.9856873,0.2532890141,294.9856873,0.2624032199,294.9856873,0.2726798654,294.9856873,0.2773135304,294.9856873,0.2816362679,294.9856873,0.2970546484,294.9856873,0.296035558,294.9856873,0.3090339303,294.9856873,0.3393226266,294.9856873,0.3730114996,294.9856873,0.4031940401,294.9856873,0.4767087698,294.9856873,0.4830388427,294.9856873,0.5230442882,294.9856873,0.5508725643,294.9856873,0.592921257,294.9856873,0.6446765065,
294.0435486,-0.002235083375,294.0435486,0.2758841813,294.0435486,0.2826378345,294.0435486,0.2840082645,294.0435486,0.2848280072,294.0435486,0.2853908241,294.0435486,0.2885668576,294.0435486,0.2917260528,294.0435486,0.3036712706,294.0435486,0.3081687391,294.0435486,0.3124082386,294.0435486,0.3298009038,294.0435486,0.3309539855,294.0435486,0.3461172879,294.0435486,0.369605273,294.0435486,0.4067856967,294.0435486,0.4311082959,294.0435486,0.5201431513,294.0435486,0.510032475,294.0435486,0.5641368628,294.0435486,0.590400219,294.0435486,0.6281464696,294.0435486,0.6789527535,
292.9442444,0.0002223397169,292.9442444,0.3117850423,292.9442444,0.3230495155,292.9442444,0.3255831599,292.9442444,0.3268227875,292.9442444,0.3245263398,292.9442444,0.3300356269,292.9442444,0.3409475982,292.9442444,0.3422144651,292.9442444,0.3485815525,292.9442444,0.3520199955,292.9442444,0.3644460738,292.9442444,0.3674016297,292.9442444,0.3791599274,292.9442444,0.4130035639,292.9442444,0.4404267073,292.9442444,0.4805536866,292.9442444,0.5602476597,292.9442444,0.5528029799,292.9442444,0.605479598,292.9442444,0.6277880073,292.9442444,0.678004384,292.9442444,0.7235064507,
292.0018921,0.001229691901,292.0018921,0.3459002078,292.0018921,0.3584651947,292.0018921,0.3608160019,292.0018921,0.3621454537,292.0018921,0.365061909,292.0018921,0.3604347408,292.0018921,0.3672351241,292.0018921,0.3769334555,292.0018921,0.3868190944,292.0018921,0.388297379,292.0018921,0.3998666704,292.0018921,0.4033711851,292.0018921,0.4108559787,292.0018921,0.4553819001,292.0018921,0.4759081304,292.0018921,0.5074352622,292.0018921,0.5879369974,292.0018921,0.5918557644,292.0018921,0.6435397863,292.0018921,0.6679546833,292.0018921,0.7069802284,292.0018921,0.7583791018,
291.0594177,-0.001900421921,291.0594177,0.3768673837,291.0594177,0.3918917477,291.0594177,0.389539808,291.0594177,0.3930751681,291.0594177,0.3926055431,291.0594177,0.3882936239,291.0594177,0.3940482438,291.0594177,0.4093696177,291.0594177,0.4135452509,291.0594177,0.4198048711,291.0594177,0.4245994687,291.0594177,0.4315078557,291.0594177,0.4384971261,291.0594177,0.4764686227,291.0594177,0.5048592687,291.0594177,0.5368800163,291.0594177,0.6294795871,291.0594177,0.6186811924,291.0594177,0.6648449898,291.0594177,0.6937812567,291.0594177,0.7385039926,291.0594177,0.7867720127,
289.9597778,-0.001324324054,289.9597778,0.4120023847,289.9597778,0.421610415,289.9597778,0.422883302,289.9597778,0.4250191748,289.9597778,0.4260670841,289.9597778,0.4196025133,289.9597778,0.4270546138,289.9597778,0.4396753907,289.9597778,0.4442509711,289.9597778,0.4526111782,289.9597778,0.4617184401,289.9597778,0.4650284052,289.9597778,0.4756363332,289.9597778,0.5047206879,289.9597778,0.5375767946,289.9597778,0.567019999,289.9597778,0.6484122276,289.9597778,0.6520406008,289.9597778,0.6987778544,289.9597778,0.7244426012,289.9597778,0.7698264122,289.9597778,0.8247278929,
289.0170898,-0.001910885563,289.0170898,0.4354086816,289.0170898,0.4465752244,289.0170898,0.4498387873,289.0170898,0.4491075575,289.0170898,0.449947387,289.0170898,0.4478084445,289.0170898,0.4532901049,289.0170898,0.461351186,289.0170898,0.4692914188,289.0170898,0.4740011692,289.0170898,0.4858784676,289.0170898,0.4897370338,289.0170898,0.5042045116,289.0170898,0.5320538878,289.0170898,0.564558804,289.0170898,0.5930507183,289.0170898,0.691196084,289.0170898,0.6854521036,289.0170898,0.7254721522,289.0170898,0.7561915517,289.0170898,0.8042390347,289.0170898,0.8491899967,
288.0743103,0.0001257463446,288.0743103,0.4605546296,288.0743103,0.4705931544,288.0743103,0.4753305614,288.0743103,0.4746750593,288.0743103,0.4801662266,288.0743103,0.4704641998,288.0743103,0.4852976501,288.0743103,0.4888456464,288.0743103,0.4964234233,288.0743103,0.498706311,288.0743103,0.515514195,288.0743103,0.5142460465,288.0743103,0.5213186145,288.0743103,0.5556621552,288.0743103,0.5935889482,288.0743103,0.6231672764,288.0743103,0.7131370306,288.0743103,0.7049280405,288.0743103,0.7585789561,288.0743103,0.7842178941,288.0743103,0.8291406035,288.0743103,0.8721538186,
286.9742737,-0.0005256846198,286.9742737,0.5011444092,286.9742737,0.5120390058,286.9742737,0.5109337568,286.9742737,0.5162825584,286.9742737,0.5111422539,286.9742737,0.516838789,286.9742737,0.5187942386,286.9742737,0.5223249197,286.9742737,0.5328624249,286.9742737,0.5356211066,286.9742737,0.5471220613,286.9742737,0.5516862273,286.9742737,0.5580981374,286.9742737,0.6014530659,286.9742737,0.6354156137,286.9742737,0.6628916264,286.9742737,0.7446054816,286.9742737,0.7479741573,286.9742737,0.8036574125,286.9742737,0.819794476,286.9742737,0.8650368452,286.9742737,0.9144579768,
286.03125,0.0004977357457,286.03125,0.5373003483,286.03125,0.5423765182,286.03125,0.5460714102,286.03125,0.552533865,286.03125,0.5425817966,286.03125,0.5497797132,286.03125,0.551490128,286.03125,0.5561800599,286.03125,0.5658010244,286.03125,0.5671517849,286.03125,0.5824630857,286.03125,0.5911907554,286.03125,0.6009126902,286.03125,0.6263959408,286.03125,0.6685172319,286.03125,0.7017054558,286.03125,0.7692849636,286.03125,0.7841348648,286.03125,0.829821825,286.03125,0.8630201221,286.03125,0.8991098404,286.03125,0.9507187009,
284.9309692,-0.00042644309,284.9309692,0.5749482512,284.9309692,0.5882260203,284.9309692,0.5945771337,284.9309692,0.5915936828,284.9309692,0.5894522071,284.9309692,0.5463165641,284.9309692,0.5921955705,284.9309692,0.6015470028,284.9309692,0.6097296476,284.9309692,0.6120699644,284.9309692,0.6184495687,284.9309692,0.6323642135,284.9309692,0.6403111219,284.9309692,0.6755508184,284.9309692,0.7051296234,284.9309692,0.7506766319,284.9309692,0.811419487,284.9309692,0.8272106647,284.9309692,0.8747362494,284.9309692,0.9081020355,284.9309692,0.944846034,284.9309692,1.003033042,
283.9877625,0.0001456329919,283.9877625,0.607190907,283.9877625,0.6180900931,283.9877625,0.6295053959,283.9877625,0.6213621497,283.9877625,0.6205080748,283.9877625,0.6173779368,283.9877625,0.6285172701,283.9877625,0.6337478757,283.9877625,0.6394793391,283.9877625,0.6437606215,283.9877625,0.6585524082,283.9877625,0.6719034314,283.9877625,0.684805572,283.9877625,0.7061475515,283.9877625,0.7430710793,283.9877625,0.7731417418,283.9877625,0.8554956913,283.9877625,0.8630140424,283.9877625,0.9060969353,283.9877625,0.9376277328,283.9877625,0.9839496017,283.9877625,1.034739494,
283.0444641,-0.0003645285033,283.0444641,0.6213082075,283.0444641,0.63811481,283.0444641,0.6491940022,283.0444641,0.6495979428,283.0444641,0.6380466819,283.0444641,0.6391575933,283.0444641,0.6479023695,283.0444641,0.6565690041,283.0444641,0.6635870934,283.0444641,0.671653986,283.0444641,0.6775163412,283.0444641,0.6815764308,283.0444641,0.6934527159,283.0444641,0.7255920768,283.0444641,0.7659445405,283.0444641,0.7962806225,283.0444641,0.8792962432,283.0444641,0.8749759793,283.0444641,0.9289550185,283.0444641,0.958486557,283.0444641,1.008160472,283.0444641,1.056022763,
281.9437866,-0.0002333769517,281.9437866,0.6371311545,281.9437866,0.6508362889,281.9437866,0.6529970765,281.9437866,0.6574444771,281.9437866,0.6540135741,281.9437866,0.6525847912,281.9437866,0.6641821265,281.9437866,0.6701388359,281.9437866,0.6740174294,281.9437866,0.6854550242,281.9437866,0.6834459901,281.9437866,0.6996578574,281.9437866,0.7044978738,281.9437866,0.7386936545,281.9437866,0.7742767334,281.9437866,0.8092761636,281.9437866,0.9024879932,281.9437866,0.8972526193,281.9437866,0.9412882328,281.9437866,0.9774257541,281.9437866,1.039723039,281.9437866,1.059607983,
281.0002747,0.0002135858667,281.0002747,0.6501699686,281.0002747,0.6655817032,281.0002747,0.6694916487,281.0002747,0.6679012775,281.0002747,0.6653851271,281.0002747,0.6653268933,281.0002747,0.6696397066,281.0002747,0.6737349033,281.0002747,0.6852738857,281.0002747,0.6934065223,281.0002747,0.7000206709,281.0002747,0.7069741488,281.0002747,0.7102575302,281.0002747,0.74134022,281.0002747,0.786118567,281.0002747,0.8183426261,281.0002747,0.9105620384,281.0002747,0.9057011008,281.0002747,0.9616303444,281.0002747,0.9917700887,281.0002747,1.036408186,281.0002747,1.088274717,
280.0566406,-0.001161140506,280.0566406,0.6668204069,280.0566406,0.6818218827,280.0566406,0.6832892299,280.0566406,0.6863386035,280.0566406,0.6707907915,280.0566406,0.6784319282,280.0566406,0.6873007417,280.0566406,0.6944155693,280.0566406,0.7018315792,280.0566406,0.7076346874,280.0566406,0.7145512104,280.0566406,0.7241381407,280.0566406,0.7329950333,280.0566406,0.7689914107,280.0566406,0.7997820973,280.0566406,0.8405820727,280.0566406,0.9311023951,280.0566406,0.917714119,280.0566406,0.9783812165,280.0566406,1.008166552,280.0566406,1.06857276,280.0566406,1.104627013,
278.9556274,0.0007781299646,278.9556274,0.6795637608,278.9556274,0.6906376481,278.9556274,0.6984827518,278.9556274,0.6926311851,278.9556274,0.6965790987,278.9556274,0.6940108538,278.9556274,0.6968609691,278.9556274,0.7039992213,278.9556274,0.7143824697,278.9556274,0.7213487625,278.9556274,0.7291668653,278.9556274,0.7380158305,278.9556274,0.7486528158,278.9556274,0.7839093804,278.9556274,0.8246945739,278.9556274,0.8517060876,278.9556274,0.934720397,278.9556274,0.936360836,278.9556274,1.014505029,278.9556274,1.022701025,278.9556274,1.077718854,278.9556274,1.122447968,
278.0118103,0.000166634054,278.0118103,0.6854957342,278.0118103,0.7066604495,278.0118103,0.7161030173,278.0118103,0.7034487724,278.0118103,0.7061949968,278.0118103,0.7026348114,278.0118103,0.7134580016,278.0118103,0.7184566855,278.0118103,0.7230704427,278.0118103,0.7318716645,278.0118103,0.738989234,278.0118103,0.7491521835,278.0118103,0.7549661994,278.0118103,0.7925112247,278.0118103,0.8440977335,278.0118103,0.863397181,278.0118103,0.9370630383,278.0118103,0.9657428861,278.0118103,1.017254114,278.0118103,1.023145556,278.0118103,1.073316932,278.0118103,1.137194037,
277.0678711,-0.002020249609,277.0678711,0.6972689629,277.0678711,0.7035853863,277.0678711,0.7111617923,277.0678711,0.7036670446,277.0678711,0.7119193673,277.0678711,0.7057615519,277.0678711,0.714369297,277.0678711,0.7216572762,277.0678711,0.7285871506,277.0678711,0.7372069955,277.0678711,0.7451487184,277.0678711,0.7576520443,277.0678711,0.7553892732,277.0678711,0.8050943017,277.0678711,0.8354364634,277.0678711,0.8823375106,277.0678711,0.9646306634,277.0678711,0.9658330083,277.0678711,1.011326313,277.0678711,1.048888803,277.0678711,1.087815404,277.0678711,1.14504993,
275.9664917,-0.001441988745,275.9664917,0.6941830516,275.9664917,0.7062706947,275.9664917,0.7144468427,275.9664917,0.7100774646,275.9664917,0.6989351511,275.9664917,0.7129690647,275.9664917,0.7209225893,275.9664917,0.7249308825,275.9664917,0.7347543836,275.9664917,0.7393743396,275.9664917,0.7408671975,275.9664917,0.7572852969,275.9664917,0.7654808164,275.9664917,0.8054121137,275.9664917,0.8390597701,275.9664917,0.8727389574,275.9664917,0.9690718651,275.9664917,0.9722258449,275.9664917,1.019476652,275.9664917,1.062034011,275.9664917,1.098026276,275.9664917,1.14790988,
275.0223694,0.0003775556106,275.0223694,0.6948264837,275.0223694,0.710373044,275.0223694,0.7182536125,275.0223694,0.7150071263,275.0223694,0.7156168222,275.0223694,0.7164460421,275.0223694,0.7274814844,275.0223694,0.7327518463,275.0223694,0.7385336757,275.0223694,0.7379670143,275.0223694,0.7487273812,275.0223694,0.7652878761,275.0223694,0.7781326175,275.0223694,0.8079826236,275.0223694,0.8453881741,275.0223694,0.8833712339,275.0223694,0.9688302875,275.0223694,0.9741907716,275.0223694,1.025491595,275.0223694,1.05093503,275.0223694,1.126779437,275.0223694,1.162135482,
274.078125,0.002014971338,274.078125,0.6920545101,274.078125,0.7088967562,274.078125,0.715495348,274.078125,0.7166165709,274.078125,0.719530642,274.078125,0.715751946,274.078125,0.7219624519,274.078125,0.7307750583,274.078125,0.7378814816,274.078125,0.7457619309,274.078125,0.7545551062,274.078125,0.7617099881,274.078125,0.7709124684,274.078125,0.8179647326,274.078125,0.8455457687,274.078125,0.8783863187,274.078125,0.965426445,274.078125,0.9757989645,274.078125,1.031411171,274.078125,1.050444722,274.078125,1.104374766,274.078125,1.161738634,
272.9764099,0.0005449566524,272.9764099,0.6954786181,272.9764099,0.7082060575,272.9764099,0.7128927708,272.9764099,0.7055768371,272.9764099,0.7119202614,272.9764099,0.7130351067,272.9764099,0.7240796089,272.9764099,0.7293639779,272.9764099,0.7382628918,272.9764099,0.7434002161,272.9764099,0.7521083951,272.9764099,0.7659768462,272.9764099,0.7680526376,272.9764099,0.8122472167,272.9764099,0.8452093601,272.9764099,0.8823081255,272.9764099,0.9632389545,272.9764099,0.9753598571,272.9764099,1.050545096,272.9764099,1.058221221,272.9764099,1.11152935,272.9764099,1.164823413,
272.0319519,0.000161118267,272.0319519,0.6916576028,272.0319519,0.7014570832,272.0319519,0.7116379142,272.0319519,0.7061744928,272.0319519,0.7171494365,272.0319519,0.7107690573,272.0319519,0.7197697163,272.0319519,0.7252416015,272.0319519,0.7322324514,272.0319519,0.7411527634,272.0319519,0.7522214055,272.0319519,0.7589069009,272.0319519,0.7674249411,272.0319519,0.8123518229,272.0319519,0.8424817324,272.0319519,0.882997632,272.0319519,0.9595475197,272.0319519,0.9702342153,272.0319519,1.054178238,272.0319519,1.02924037,272.0319519,1.116659164,272.0319519,1.170699477,
