baseline,,bm3,,dmso_1,,dmso_2,,4Phenylimidazole_0.1,,4Phenylimidazole_0.2,,4Phenylimidazole_0.3,,4Phenylimidazole_0.5,,4Phenylimidazole_0.6,,4Phenylimidazole_0.7,,4Phenylimidazole_0.8,,4Phenylimidazole_0.9,,4Phenylimidazole_1.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
313.0231628,-1.729148244E-5,313.0231628,0.04476536438,313.0231628,0.04958493263,313.0231628,0.05218655244,313.0231628,0.05589713901,313.0231628,0.05671523511,313.0231628,0.06011676788,313.0231628,0.05883419141,313.0231628,0.05992933735,313.0231628,0.06156988442,313.0231628,0.06867047399,313.0231628,0.06699876487,313.0231628,0.06922426075,
311.9263611,0.0006710683228,311.9263611,0.04562078789,311.9263611,0.05386755988,311.9263611,0.05268895626,311.9263611,0.05666930974,311.9263611,0.05900045112,311.9263611,0.06261114031,311.9263611,0.05969467387,311.9263611,0.06385438144,311.9263611,0.06438731402,311.9263611,0.07115135342,311.9263611,0.06983423978,311.9263611,0.07132294774,
310.9861145,0.001295685652,310.9861145,0.04649625346,310.9861145,0.05222581327,310.9861145,0.05464047566,310.9861145,0.0593177937,310.9861145,0.06014962122,310.9861145,0.06190735102,310.9861145,0.06073137745,310.9861145,0.06560166925,310.9861145,0.06551086903,310.9861145,0.07191978395,310.9861145,0.07033360004,310.9861145,0.07229629904,
310.0457458,0.0016502816,310.0457458,0.04846997559,310.0457458,0.05439491943,310.0457458,0.0543182902,310.0457458,0.06000621989,310.0457458,0.06151944771,310.0457458,0.0638903901,310.0457458,0.06302884221,310.0457458,0.06367608905,310.0457458,0.06741713732,310.0457458,0.07562313974,310.0457458,0.07146821171,310.0457458,0.07551393658,
308.9485474,-0.0002426907886,308.9485474,0.04799112678,308.9485474,0.05521512777,308.9485474,0.05681391433,308.9485474,0.06206424907,308.9485474,0.06218640506,308.9485474,0.06970514357,308.9485474,0.06490882486,308.9485474,0.06730338931,308.9485474,0.06819818169,308.9485474,0.07598422468,308.9485474,0.07501959801,308.9485474,0.07523979247,
308.0079651,0.003575082403,308.0079651,0.0539951399,308.0079651,0.05818351731,308.0079651,0.06327528507,308.0079651,0.06533972174,308.0079651,0.06868675351,308.0079651,0.07110741735,308.0079651,0.07031372935,308.0079651,0.07135531306,308.0079651,0.07641804963,308.0079651,0.08175299317,308.0079651,0.08031617105,308.0079651,0.0826099962,
307.0672607,0.001011895598,307.0672607,0.05338638648,307.0672607,0.06275429577,307.0672607,0.06508164108,307.0672607,0.06978295743,307.0672607,0.06976958364,307.0672607,0.07253931463,307.0672607,0.07060880959,307.0672607,0.07467197627,307.0672607,0.07667425275,307.0672607,0.08245422691,307.0672607,0.08129180968,307.0672607,0.0820569545,
305.9696655,0.002411385067,305.9696655,0.05848767236,305.9696655,0.06855648011,305.9696655,0.06954752654,305.9696655,0.07675675303,305.9696655,0.07602734119,305.9696655,0.08004754037,305.9696655,0.07597091049,305.9696655,0.07842298597,305.9696655,0.08171162754,305.9696655,0.08500851691,305.9696655,0.08518444747,305.9696655,0.08963245898,
305.028717,0.001593275229,305.028717,0.06195947528,305.028717,0.07103525102,305.028717,0.07317280769,305.028717,0.07822577655,305.028717,0.0796950683,305.028717,0.08199761063,305.028717,0.08178949356,305.028717,0.08353698999,305.028717,0.08738031238,305.028717,0.09375101328,305.028717,0.09177807719,305.028717,0.09151165932,
303.9308472,0.002151838504,303.9308472,0.06844740361,303.9308472,0.07871168107,303.9308472,0.08095946908,303.9308472,0.08500307053,303.9308472,0.08640734106,303.9308472,0.09051651508,303.9308472,0.08990208805,303.9308472,0.09298359603,303.9308472,0.09494927526,303.9308472,0.101481989,303.9308472,0.0996927768,303.9308472,0.1030884981,
302.9896851,-0.001195888617,302.9896851,0.0739954114,302.9896851,0.08413468301,302.9896851,0.08583270013,302.9896851,0.09390667081,302.9896851,0.09333258867,302.9896851,0.09765771776,302.9896851,0.09654031694,302.9896851,0.09843116999,302.9896851,0.101536274,302.9896851,0.1075844467,302.9896851,0.107194297,302.9896851,0.1087796465,
302.0484314,-0.0002459505922,302.0484314,0.08267365396,302.0484314,0.09371127933,302.0484314,0.09403879941,302.0484314,0.1000682563,302.0484314,0.1015449762,302.0484314,0.1052666083,302.0484314,0.1028083563,302.0484314,0.1068834588,302.0484314,0.1080744714,302.0484314,0.1160718128,302.0484314,0.1163481846,302.0484314,0.1177901402,
300.9501648,-0.001323498203,300.9501648,0.09069826454,300.9501648,0.1034370288,300.9501648,0.1052983031,300.9501648,0.1104061827,300.9501648,0.1144948751,300.9501648,0.1167095602,300.9501648,0.1151186749,300.9501648,0.1182621419,300.9501648,0.1193665937,300.9501648,0.1272341162,300.9501648,0.1268709451,300.9501648,0.1290885955,
300.0086975,-0.001997678075,300.0086975,0.09894873947,300.0086975,0.1121286005,300.0086975,0.1159809828,300.0086975,0.1227599531,300.0086975,0.124153167,300.0086975,0.1279391199,300.0086975,0.1245585531,300.0086975,0.1281722635,300.0086975,0.1313937306,300.0086975,0.1366525143,300.0086975,0.1380419433,300.0086975,0.1408343613,
299.0671082,-0.001246431028,299.0671082,0.1125353202,299.0671082,0.1278517097,299.0671082,0.1309293509,299.0671082,0.136326775,299.0671082,0.1394701153,299.0671082,0.1408530772,299.0671082,0.1407896429,299.0671082,0.143853277,299.0671082,0.151376918,299.0671082,0.1555288583,299.0671082,0.1573076546,299.0671082,0.158922717,
297.9684448,0.002468629042,297.9684448,0.1268579066,297.9684448,0.1410370022,297.9684448,0.1451996714,297.9684448,0.1531114727,297.9684448,0.1536305696,297.9684448,0.1584115624,297.9684448,0.1594121605,297.9684448,0.1608091593,297.9684448,0.1663538218,297.9684448,0.1721455604,297.9684448,0.1729296744,297.9684448,0.1780502647,
297.0266418,-0.0002581616864,297.0266418,0.1364437193,297.0266418,0.1505146772,297.0266418,0.1553035378,297.0266418,0.1643857658,297.0266418,0.1642607599,297.0266418,0.1693075001,297.0266418,0.1703541279,297.0266418,0.1735063046,297.0266418,0.1796565205,297.0266418,0.1860178858,297.0266418,0.1860167831,297.0266418,0.1915790886,
295.9277344,-0.0005107920733,295.9277344,0.1507943124,295.9277344,0.1723655909,295.9277344,0.1737940758,295.9277344,0.1826306432,295.9277344,0.1844357252,295.9277344,0.185119018,295.9277344,0.1899628192,295.9277344,0.1953171194,295.9277344,0.1991342902,295.9277344,0.2060289681,295.9277344,0.2109753489,295.9277344,0.2109600753,
294.9856873,0.0006173270522,294.9856873,0.1709045023,294.9856873,0.193412438,294.9856873,0.1953226775,294.9856873,0.2026109546,294.9856873,0.2041300833,294.9856873,0.2081851959,294.9856873,0.2091717124,294.9856873,0.2216316015,294.9856873,0.2285159677,294.9856873,0.23997657,294.9856873,0.2391689867,294.9856873,0.2376293242,
294.0435486,-0.001400861307,294.0435486,0.1936910748,294.0435486,0.2204713672,294.0435486,0.2175315619,294.0435486,0.2258148789,294.0435486,0.2298885882,294.0435486,0.2381066829,294.0435486,0.2376624793,294.0435486,0.2450746596,294.0435486,0.2606723607,294.0435486,0.2669612169,294.0435486,0.2674281299,294.0435486,0.2717508674,
292.9442444,4.359415834E-5,292.9442444,0.2235937119,292.9442444,0.2524833381,292.9442444,0.247712329,292.9442444,0.2617618442,292.9442444,0.2641096115,292.9442444,0.2762198448,292.9442444,0.277366668,292.9442444,0.2905456722,292.9442444,0.3017360568,292.9442444,0.3160445392,292.9442444,0.3136764467,292.9442444,0.3172670901,
292.0018921,-0.001244056388,292.0018921,0.255125463,292.0018921,0.2804225385,292.0018921,0.2824649811,292.0018921,0.2916761339,292.0018921,0.2957755327,292.0018921,0.3066085577,292.0018921,0.3167056739,292.0018921,0.3190119565,292.0018921,0.3358696103,292.0018921,0.3538030684,292.0018921,0.3610508144,292.0018921,0.3567674458,
291.0594177,0.0003213637392,291.0594177,0.281011641,291.0594177,0.3063782156,291.0594177,0.3113685548,291.0594177,0.3228468895,291.0594177,0.3257564306,291.0594177,0.3363315463,291.0594177,0.3423634171,291.0594177,0.355964005,291.0594177,0.3723705709,291.0594177,0.3958268166,291.0594177,0.3941725194,291.0594177,0.3968203068,
289.9597778,-0.001739208004,289.9597778,0.3030764759,289.9597778,0.3303493857,289.9597778,0.3318755329,289.9597778,0.3462349176,289.9597778,0.3516318202,289.9597778,0.3661659956,289.9597778,0.3737392128,289.9597778,0.385363698,289.9597778,0.4067420661,289.9597778,0.431176722,289.9597778,0.4330035746,289.9597778,0.4566142261,
289.0170898,-0.0005375775509,289.0170898,0.3240748942,289.0170898,0.3537455201,289.0170898,0.3520653546,289.0170898,0.3758614361,289.0170898,0.3828065395,289.0170898,0.3972665071,289.0170898,0.4012319446,289.0170898,0.4218010604,289.0170898,0.4503182471,289.0170898,0.4696438015,289.0170898,0.4864782691,289.0170898,0.5012208819,
288.0743103,0.0004828604287,288.0743103,0.3389997482,288.0743103,0.3727936149,288.0743103,0.37797755,288.0743103,0.3969814479,288.0743103,0.4062161744,288.0743103,0.4209390283,288.0743103,0.4308720529,288.0743103,0.4639616907,288.0743103,0.4811550379,288.0743103,0.525775671,288.0743103,0.5408937931,288.0743103,0.5498119593,
286.9742737,0.002458996605,286.9742737,0.3689475358,286.9742737,0.4012822509,286.9742737,0.4117813706,286.9742737,0.4322226644,286.9742737,0.4432252347,286.9742737,0.4611138403,286.9742737,0.4741620719,286.9742737,0.508456707,286.9742737,0.5403811336,286.9742737,0.5934208035,286.9742737,0.5882636309,286.9742737,0.610303998,
286.03125,0.001419678214,286.03125,0.4030138552,286.03125,0.4317060113,286.03125,0.4369893372,286.03125,0.4726938307,286.03125,0.4803428054,286.03125,0.4893663228,286.03125,0.5176663399,286.03125,0.558033824,286.03125,0.6105776429,286.03125,0.6368452311,286.03125,0.6619307995,286.03125,0.6655912399,
284.9309692,0.0004335474514,284.9309692,0.4364668429,284.9309692,0.4609845579,284.9309692,0.4716697037,284.9309692,0.4961722195,284.9309692,0.5179410577,284.9309692,0.5387582183,284.9309692,0.5660595894,284.9309692,0.6002058983,284.9309692,0.6685491204,284.9309692,0.716712296,284.9309692,0.732973516,284.9309692,0.7571662068,
283.9877625,0.0003810273483,283.9877625,0.4554088414,283.9877625,0.4947621524,283.9877625,0.4954558611,283.9877625,0.5360899568,283.9877625,0.552305758,283.9877625,0.5726562738,283.9877625,0.6090794802,283.9877625,0.6582120061,283.9877625,0.7165406942,283.9877625,0.792419374,283.9877625,0.8112949729,283.9877625,0.8335814476,
283.0444641,0.000414295384,283.0444641,0.4713704288,283.0444641,0.5085068345,283.0444641,0.5169312954,283.0444641,0.5538365245,283.0444641,0.5796152353,283.0444641,0.6045991778,283.0444641,0.637611568,283.0444641,0.6937113404,283.0444641,0.7821475267,283.0444641,0.8599286079,283.0444641,0.8776263595,283.0444641,0.905836761,
281.9437866,-0.0007817253354,281.9437866,0.4814339876,281.9437866,0.5185488462,281.9437866,0.5258231163,281.9437866,0.5684939027,281.9437866,0.5969495177,281.9437866,0.6282812953,281.9437866,0.6728556156,281.9437866,0.7330128551,281.9437866,0.8223392367,281.9437866,0.9040247202,281.9437866,0.9305335283,281.9437866,0.9690952301,
281.0002747,0.001117847394,281.0002747,0.4876004457,281.0002747,0.5166131854,281.0002747,0.5372076631,281.0002747,0.584582746,281.0002747,0.6120243669,281.0002747,0.6437541842,281.0002747,0.6928375363,281.0002747,0.7650862932,281.0002747,0.8674606085,281.0002747,0.9523438215,281.0002747,1.010721445,281.0002747,1.036372066,
280.0566406,0.0002124981256,280.0566406,0.5019527674,280.0566406,0.5409675837,280.0566406,0.5477273464,280.0566406,0.6073946357,280.0566406,0.6358644366,280.0566406,0.6778354049,280.0566406,0.7338406444,280.0566406,0.8122876287,280.0566406,0.9379261136,280.0566406,1.037108898,280.0566406,1.097318292,280.0566406,1.126083732,
278.9556274,0.0001082945091,278.9556274,0.510152936,278.9556274,0.5557363629,278.9556274,0.5598345995,278.9556274,0.6229917407,278.9556274,0.6566460729,278.9556274,0.6994476318,278.9556274,0.7727823257,278.9556274,0.862985611,278.9556274,0.9908254743,278.9556274,1.12031126,278.9556274,1.174070716,278.9556274,1.211875558,
278.0118103,-0.002834253479,278.0118103,0.5167853832,278.0118103,0.5629137158,278.0118103,0.5591188669,278.0118103,0.6366146803,278.0118103,0.6782510281,278.0118103,0.737293005,278.0118103,0.8015031219,278.0118103,0.9032449722,278.0118103,1.08067143,278.0118103,1.182102084,278.0118103,1.241030097,278.0118103,1.287755251,
277.0678711,0.0009464378236,277.0678711,0.5214374065,277.0678711,0.5676896572,277.0678711,0.5714720488,277.0678711,0.6515266895,277.0678711,0.6938659549,277.0678711,0.744835794,277.0678711,0.8272303939,277.0678711,0.9362173676,277.0678711,1.105967522,277.0678711,1.243499756,277.0678711,1.309709072,277.0678711,1.351138949,
275.9664917,0.0003169598931,275.9664917,0.5228927732,275.9664917,0.5707009435,275.9664917,0.5769432187,275.9664917,0.6703048944,275.9664917,0.7074810863,275.9664917,0.7598666549,275.9664917,0.8590320349,275.9664917,0.9811830521,275.9664917,1.151430726,275.9664917,1.309761047,275.9664917,1.380107284,275.9664917,1.470479727,
275.0223694,-0.0003092272091,275.0223694,0.525190115,275.0223694,0.5732964873,275.0223694,0.5831305981,275.0223694,0.6699509025,275.0223694,0.7148517966,275.0223694,0.7842468619,275.0223694,0.8963387012,275.0223694,1.026678801,275.0223694,1.222977161,275.0223694,1.401015043,275.0223694,1.484210253,275.0223694,1.449127674,
274.078125,-0.00146226713,274.078125,0.5248750448,274.078125,0.5730910897,274.078125,0.5799851418,274.078125,0.6768394709,274.078125,0.735476315,274.078125,0.8155478239,274.078125,0.9102080464,274.078125,1.07191205,274.078125,1.272950411,274.078125,1.468485355,274.078125,1.556261539,274.078125,1.634375811,
272.9764099,0.0009942783508,272.9764099,0.5211175084,272.9764099,0.5742363334,272.9764099,0.5876601934,272.9764099,0.6842881441,272.9764099,0.7500204444,272.9764099,0.8319206834,272.9764099,0.9437059164,272.9764099,1.114853144,272.9764099,1.345566988,272.9764099,1.565646768,272.9764099,1.646461606,272.9764099,1.728315473,
272.0319519,0.0002326218237,272.0319519,0.5211616158,272.0319519,0.5759640336,272.0319519,0.5793088078,272.0319519,0.6920324564,272.0319519,0.7580128908,272.0319519,0.8325794935,272.0319519,0.9641782045,272.0319519,1.163121462,272.0319519,1.403974652,272.0319519,1.63187921,272.0319519,1.695485234,272.0319519,1.825573206,
270.9299927,-0.002002264606,270.9299927,0.5178892612,270.9299927,0.5680407286,270.9299927,0.5772607923,270.9299927,0.6959551573,270.9299927,0.765460372,270.9299927,0.8504166603,270.9299927,1.000912309,270.9299927,1.203405023,270.9299927,1.45454216,270.9299927,1.729844809,270.9299927,1.797853112,270.9299927,1.857863903,
269.9853516,0.0007649305626,269.9853516,0.5190200806,269.9853516,0.5691492558,269.9853516,0.5765890479,269.9853516,0.7002151012,269.9853516,0.7830678821,269.9853516,0.8824213743,269.9853516,1.033413887,269.9853516,1.245589972,269.9853516,1.519920468,269.9853516,1.777027249,269.9853516,1.856073141,269.9853516,1.999847531,
269.0406189,0.0009844452143,269.0406189,0.5222654939,269.0406189,0.5637248158,269.0406189,0.5751510262,269.0406189,0.6981683969,269.0406189,0.7945351601,269.0406189,0.8905546069,269.0406189,1.079378724,269.0406189,1.282623291,269.0406189,1.578090429,269.0406189,1.793848753,269.0406189,2.109082222,269.0406189,2.060549021,
267.9382935,-1.232154591E-5,267.9382935,0.507802546,267.9382935,0.5574974418,267.9382935,0.5728548765,267.9382935,0.7131934166,267.9382935,0.8096644878,267.9382935,0.9083399773,267.9382935,1.097140074,267.9382935,1.316461682,267.9382935,1.669285297,267.9382935,1.919625759,267.9382935,2.140666962,267.9382935,2.283194304,
266.9933777,-0.0005234093987,266.9933777,0.5046220422,266.9933777,0.5586717725,266.9933777,0.5623032451,266.9933777,0.7172195911,266.9933777,0.81146878,266.9933777,0.9134371877,266.9933777,1.086898088,266.9933777,1.328589082,266.9933777,1.717611194,266.9933777,1.915848494,266.9933777,2.088500023,266.9933777,1.891991615,
266.0483398,6.730404039E-6,266.0483398,0.4998920858,266.0483398,0.5418800712,266.0483398,0.5604667664,266.0483398,0.7153169513,266.0483398,0.8164843321,266.0483398,0.9208197594,266.0483398,1.109292865,266.0483398,1.365423441,266.0483398,1.725617766,266.0483398,2.04403758,266.0483398,2.15707159,266.0483398,2.284788132,
264.9456787,-0.0001156431099,264.9456787,0.4921911359,264.9456787,0.5432484746,264.9456787,0.5572759509,264.9456787,0.7213722467,264.9456787,0.8251454234,264.9456787,0.9363135099,264.9456787,1.148480773,264.9456787,1.456624269,264.9456787,1.801231384,264.9456787,2.116728306,264.9456787,2.383681536,264.9456787,2.501734495,
264.0004578,-0.002057814505,264.0004578,0.4847347736,264.0004578,0.5412888527,264.0004578,0.546774745,264.0004578,0.7170525789,264.0004578,0.8194275498,264.0004578,0.9462656975,264.0004578,1.161743164,264.0004578,1.439944267,264.0004578,1.847171783,264.0004578,2.17214632,264.0004578,2.45780015,264.0004578,2.019058943,
263.0551147,-0.0003850125067,263.0551147,0.4760836065,263.0551147,0.526799202,263.0551147,0.5396406651,263.0551147,0.7031639814,263.0551147,0.8282769918,263.0551147,0.9546212554,263.0551147,1.170609832,263.0551147,1.479331374,263.0551147,1.816004992,263.0551147,2.174223661,263.0551147,2.357527018,263.0551147,10,
261.9521179,0.000995938899,261.9521179,0.4618966579,261.9521179,0.5192695856,261.9521179,0.5301778913,261.9521179,0.7215071321,261.9521179,0.8242279291,261.9521179,0.9861448407,261.9521179,1.209805489,261.9521179,1.522833824,261.9521179,1.896772861,261.9521179,2.298751593,261.9521179,2.465986252,261.9521179,10,
261.0065918,0.0004519193026,261.0065918,0.4619425535,261.0065918,0.5121175647,261.0065918,0.5227923989,261.0065918,0.7058398724,261.0065918,0.837098062,261.0065918,0.9640364647,261.0065918,1.210715771,261.0065918,1.515891075,261.0065918,1.957217932,261.0065918,2.279064655,261.0065918,2.397666693,261.0065918,2.82392478,
260.0610046,0.0005009752349,260.0610046,0.4515363276,260.0610046,0.5054981112,260.0610046,0.5163831711,260.0610046,0.7077558041,260.0610046,0.8324335814,260.0610046,0.9684954882,260.0610046,1.185479879,260.0610046,1.534102917,260.0610046,1.996474743,260.0610046,2.320231199,260.0610046,2.570656061,260.0610046,2.481296778,
258.9576721,-0.0005024665152,258.9576721,0.4492609799,258.9576721,0.503683567,258.9576721,0.5117077827,258.9576721,0.7137015462,258.9576721,0.8305218816,258.9576721,0.9723978043,258.9576721,1.277583838,258.9576721,1.563820004,258.9576721,2.017884254,258.9576721,2.49418354,258.9576721,2.493442535,258.9576721,2.452677011,
258.0118713,-6.165599916E-5,258.0118713,0.4415865839,258.0118713,0.4940437973,258.0118713,0.5080528855,258.0118713,0.7017621398,258.0118713,0.8297783136,258.0118713,0.9666089416,258.0118713,1.247377753,258.0118713,1.5889709,258.0118713,1.993105054,258.0118713,10,258.0118713,2.48411417,258.0118713,2.150416374,
257.0659485,-0.001292734873,257.0659485,0.4387152195,257.0659485,0.4897443056,257.0659485,0.5026794076,257.0659485,0.6913282275,257.0659485,0.8202896714,257.0659485,0.9655512571,257.0659485,1.223224044,257.0659485,1.511680245,257.0659485,2.087162971,257.0659485,2.329915047,257.0659485,2.459739447,257.0659485,2.610457897,
255.9622955,0.001371557126,255.9622955,0.4217722714,255.9622955,0.4736170769,255.9622955,0.4880580306,255.9622955,0.6900113225,255.9622955,0.805018127,255.9622955,0.9528657198,255.9622955,1.196753025,255.9622955,1.52322638,255.9622955,1.913569093,255.9622955,2.258750916,255.9622955,2.4818964,255.9622955,10,
255.0162048,-0.000888429,255.0162048,0.4096127748,255.0162048,0.460084945,255.0162048,0.4716022611,255.0162048,0.6709402204,255.0162048,0.8000031114,255.0162048,0.9344195127,255.0162048,1.103671432,255.0162048,1.538045764,255.0162048,2.033860445,255.0162048,2.025639057,255.0162048,2.214184046,255.0162048,2.170509338,
254.0700226,-0.0002696998126,254.0700226,0.4055837691,254.0700226,0.4561838806,254.0700226,0.4689454734,254.0700226,0.6614125371,254.0700226,0.7862922549,254.0700226,0.9290071726,254.0700226,1.203572154,254.0700226,1.554384112,254.0700226,1.857619047,254.0700226,2.416342258,254.0700226,2.370093346,254.0700226,10,
252.9660339,-0.0009534717537,252.9660339,0.4018345177,252.9660339,0.4530048966,252.9660339,0.4650571346,252.9660339,0.6593590379,252.9660339,0.7813058496,252.9660339,0.918879807,252.9660339,1.162626147,252.9660339,1.517634869,252.9660339,1.982074261,252.9660339,2.912629128,252.9660339,3.3614254,252.9660339,2.689227581,
252.0196686,-0.001540430938,252.0196686,0.3982919753,252.0196686,0.4431915581,252.0196686,0.4539131522,252.0196686,0.6464078426,252.0196686,0.7704655528,252.0196686,0.9131914973,252.0196686,1.124069571,252.0196686,1.465040684,252.0196686,1.91136539,252.0196686,2.523920298,252.0196686,2.436549664,252.0196686,3.027863264,
251.0732117,0.0003791878407,251.0732117,0.3924073577,251.0732117,0.4375543892,251.0732117,0.450654,251.0732117,0.6356691718,251.0732117,0.7725803852,251.0732117,0.8969321251,251.0732117,1.151993036,251.0732117,1.412712693,251.0732117,1.958649516,251.0732117,2.25320673,251.0732117,2.624366283,251.0732117,2.225269556,
249.9690857,0.001509702066,249.9690857,0.3937147558,249.9690857,0.4325749278,249.9690857,0.4480310678,249.9690857,0.6295203567,249.9690857,0.7481616139,249.9690857,0.8816503286,249.9690857,1.139017344,249.9690857,1.417771339,249.9690857,1.865813613,249.9690857,2.143207788,249.9690857,2.322718382,249.9690857,2.416125774,
249.0280762,-0.0003066921781,249.0280762,0.393109113,249.0280762,0.4349676371,249.0280762,0.4468103647,249.0280762,0.627691865,249.0280762,0.7445691824,249.0280762,0.872794807,249.0280762,1.095357418,249.0280762,1.420198202,249.0280762,1.844646931,249.0280762,2.152085543,249.0280762,2.791898727,249.0280762,10,
247.9301453,-0.00195459323,247.9301453,0.391656816,247.9301453,0.4350204468,247.9301453,0.4449938238,247.9301453,0.621774435,247.9301453,0.7364900708,247.9301453,0.8660475612,247.9301453,1.113094091,247.9301453,1.362222433,247.9301453,1.786747694,247.9301453,1.970162034,247.9301453,2.210036039,247.9301453,2.228333473,
246.9889526,0.0008657124708,246.9889526,0.3970222473,246.9889526,0.4398443997,246.9889526,0.453835547,246.9889526,0.6270967126,246.9889526,0.736728549,246.9889526,0.8558963537,246.9889526,1.088638067,246.9889526,1.382410884,246.9889526,1.967610478,246.9889526,2.100327015,246.9889526,2.182016611,246.9889526,2.350013971,
246.0476837,-0.0001401240297,246.0476837,0.4074013531,246.0476837,0.4469476938,246.0476837,0.4572751522,246.0476837,0.6236109138,246.0476837,0.7359308004,246.0476837,0.8545473814,246.0476837,1.047858477,246.0476837,1.339575291,246.0476837,1.758293867,246.0476837,1.969887853,246.0476837,2.188301325,246.0476837,2.600050211,
244.9494171,0.001237012562,244.9494171,0.4237201512,244.9494171,0.4661378562,244.9494171,0.480335921,244.9494171,0.6420568824,244.9494171,0.7294983864,244.9494171,0.8576614857,244.9494171,1.038016796,244.9494171,1.33592999,244.9494171,1.708017111,244.9494171,1.979101181,244.9494171,10,244.9494171,2.246637821,
244.0079651,0.001180216204,244.0079651,0.4449902475,244.0079651,0.4876998961,244.0079651,0.5069534183,244.0079651,0.6523848176,244.0079651,0.7504869699,244.0079651,0.8696915507,244.0079651,1.062873363,244.0079651,1.342874289,244.0079651,1.70514679,244.0079651,1.713446856,244.0079651,2.151293516,244.0079651,2.411539555,
243.0664215,-0.0002371542505,243.0664215,0.4688069224,243.0664215,0.5187579393,243.0664215,0.5191257,243.0664215,0.6668314934,243.0664215,0.766381681,243.0664215,0.8864914775,243.0664215,1.066541195,243.0664215,1.299442768,243.0664215,1.678946257,243.0664215,1.993393183,243.0664215,1.9377352,243.0664215,2.556395292,
241.9678497,0.0009998047026,241.9678497,0.5074920058,241.9678497,0.5562397838,241.9678497,0.5641825795,241.9678497,0.7091469765,241.9678497,0.7977080345,241.9678497,0.9022403359,241.9678497,1.088371754,241.9678497,1.354654193,241.9678497,1.67941165,241.9678497,1.949383259,241.9678497,2.145931244,241.9678497,2.100736618,
241.026123,0.0004269399797,241.026123,0.545230031,241.026123,0.5998035669,241.026123,0.6111107469,241.026123,0.7569993138,241.026123,0.8405813575,241.026123,0.9448336363,241.026123,1.126248598,241.026123,1.407745719,241.026123,1.651993155,241.026123,1.698847413,241.026123,1.754338384,241.026123,1.649831772,
239.9273529,-0.003030588385,239.9273529,0.6154946089,239.9273529,0.6642750502,239.9273529,0.7068880796,239.9273529,0.809107244,239.9273529,0.8929318786,239.9273529,0.9784318209,239.9273529,1.131821513,239.9273529,1.402393699,239.9273529,1.672803998,239.9273529,2.197508335,239.9273529,1.770581722,239.9273529,2.108012915,
238.9854431,-0.003550617024,238.9854431,0.6982690096,238.9854431,0.7642205358,238.9854431,0.7517901063,238.9854431,0.9498304129,238.9854431,0.929744482,238.9854431,1.06458497,238.9854431,1.258140802,238.9854431,1.431675315,238.9854431,1.727813005,238.9854431,2.004330397,238.9854431,10,238.9854431,2.697655201,
238.043457,-0.0002030020842,238.043457,0.8596690297,238.043457,0.866743803,238.043457,0.8977169394,238.043457,0.9966799021,238.043457,1.152520418,238.043457,1.179115295,238.043457,1.247352123,238.043457,1.574047565,238.043457,1.780607104,238.043457,1.992625833,238.043457,1.468854666,238.043457,1.916306376,
236.9443817,0.007956293412,236.9443817,0.9703412652,236.9443817,0.9873387814,236.9443817,1.045209527,236.9443817,1.152685642,236.9443817,1.198538184,236.9443817,1.422065616,236.9443817,1.441541791,236.9443817,1.334465981,236.9443817,2.076717138,236.9443817,2.824054718,236.9443817,1.970489264,236.9443817,1.370738983,
236.0022125,-0.001388785546,236.0022125,1.234680653,236.0022125,1.195917368,236.0022125,1.272145271,236.0022125,1.32622087,236.0022125,1.411779284,236.0022125,1.305911899,236.0022125,1.414344788,236.0022125,1.813155293,236.0022125,1.909323692,236.0022125,1.893142819,236.0022125,2.10205698,236.0022125,1.866779208,
235.059967,0.006345666479,235.059967,1.306995273,235.059967,1.363249898,235.059967,1.290035963,235.059967,1.982363582,235.059967,1.526141882,235.059967,1.763558269,235.059967,1.755323768,235.059967,1.999308825,235.059967,2.256668091,235.059967,2.39187026,235.059967,10,235.059967,1.585817814,
233.9605865,-0.004229656886,233.9605865,1.437507629,233.9605865,1.576067805,233.9605865,1.601048827,233.9605865,1.742384434,233.9605865,1.892771959,233.9605865,1.279806256,233.9605865,2.047283411,233.9605865,10,233.9605865,2.228796244,233.9605865,2.27863574,233.9605865,2.405408859,233.9605865,10,
233.018158,0.004434960429,233.018158,1.694666624,233.018158,1.744616389,233.018158,1.685927272,233.018158,1.764609098,233.018158,2.422921419,233.018158,10,233.018158,1.972738385,233.018158,10,233.018158,2.512326956,233.018158,2.267552853,233.018158,1.969488025,233.018158,10,
232.0756531,0.002728781896,232.0756531,2.281628609,232.0756531,10,232.0756531,10,232.0756531,1.713420033,232.0756531,10,232.0756531,2.44455719,232.0756531,1.443236947,232.0756531,10,232.0756531,2.57893157,232.0756531,2.024611473,232.0756531,1.437230825,232.0756531,2.737581491,
230.9759827,-0.003698019078,230.9759827,10,230.9759827,2.461852074,230.9759827,2.346645594,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,1.463552952,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,10,
