baseline,,bm3,,dmso_1.0,,dmso_2.0,,Arachadonic_Acid_0.5,,Arachadonic_Acid_1.0,,Arachadonic_Acid_1.5,,Arachadonic_Acid_2.0,,Arachadonic_Acid_2.5,,Arachadonic_Acid_3.0,,Arachadonic_Acid_3.5,,Arachadonic_Acid_4.0,,Arachadonic_Acid_4.5,,Arachadonic_Acid_5.0,,Arachadonic_Acid_6.0,,Arachadonic_Acid_7.0,,Arachadonic_Acid_8.0,,Arachadonic_Acid_9.0,,Arachadonic_Acid_10.0,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
261.0065918,0.0004538368667,261.0065918,0.653449893,261.0065918,0.6707689762,261.0065918,0.6858864427,261.0065918,0.7110689878,261.0065918,0.7194857597,261.0065918,0.7509955168,261.0065918,0.7656643987,261.0065918,0.7872047424,261.0065918,0.8042632341,261.0065918,0.819519937,261.0065918,0.8282411695,261.0065918,0.8486293554,261.0065918,0.8656357527,261.0065918,0.9096212387,261.0065918,0.9703601003,261.0065918,0.9972789884,261.0065918,1.045537233,261.0065918,1.101075172,
260.0610046,0.0003496271675,260.0610046,0.6435198188,260.0610046,0.6640906334,260.0610046,0.6779623628,260.0610046,0.6932249665,260.0610046,0.7074712515,260.0610046,0.7353737354,260.0610046,0.758310318,260.0610046,0.7801765203,260.0610046,0.7926164865,260.0610046,0.8067318201,260.0610046,0.8220126033,260.0610046,0.8452534676,260.0610046,0.8645005226,260.0610046,0.9054887295,260.0610046,0.960594058,260.0610046,0.9913372993,260.0610046,1.033938646,260.0610046,1.073529363,
258.9576721,0.001220787992,258.9576721,0.6384479403,258.9576721,0.6592871547,258.9576721,0.6764877439,258.9576721,0.698982656,258.9576721,0.7114832401,258.9576721,0.7467124462,258.9576721,0.7544352412,258.9576721,0.7774102092,258.9576721,0.7931736708,258.9576721,0.8094356656,258.9576721,0.8199232817,258.9576721,0.8441590667,258.9576721,0.8623840809,258.9576721,0.90269804,258.9576721,0.963255465,258.9576721,0.9906062484,258.9576721,1.025994897,258.9576721,1.068652034,
258.0118713,-0.0001886677201,258.0118713,0.6281041503,258.0118713,0.6521196365,258.0118713,0.6657727361,258.0118713,0.6863423586,258.0118713,0.7009207606,258.0118713,0.7273347974,258.0118713,0.7394920588,258.0118713,0.7684226036,258.0118713,0.7859030962,258.0118713,0.7959575057,258.0118713,0.8110407591,258.0118713,0.8394353986,258.0118713,0.8562437296,258.0118713,0.8951006532,258.0118713,0.9557138681,258.0118713,0.9851221442,258.0118713,1.021723628,258.0118713,1.067694783,
257.0659485,-0.002521775197,257.0659485,0.6171857715,257.0659485,0.6384797096,257.0659485,0.6537115574,257.0659485,0.680113256,257.0659485,0.6893797517,257.0659485,0.7155889273,257.0659485,0.7341256142,257.0659485,0.7580165267,257.0659485,0.7742922306,257.0659485,0.7888016105,257.0659485,0.8070061207,257.0659485,0.8334832788,257.0659485,0.8359841108,257.0659485,0.8877027035,257.0659485,0.9394887686,257.0659485,0.9729989767,257.0659485,1.027997375,257.0659485,1.048560262,
255.9622955,0.001817524084,255.9622955,0.6006545424,255.9622955,0.6082188487,255.9622955,0.6355515122,255.9622955,0.6597041488,255.9622955,0.6582488418,255.9622955,0.698672533,255.9622955,0.7168776989,255.9622955,0.7434751987,255.9622955,0.7483312488,255.9622955,0.7703413963,255.9622955,0.7835980654,255.9622955,0.8060248494,255.9622955,0.8250421882,255.9622955,0.8722007871,255.9622955,0.922393024,255.9622955,0.9505388737,255.9622955,1.054938793,255.9622955,1.047770023,
255.0162048,0.00445441762,255.0162048,0.5899636745,255.0162048,0.6099199057,255.0162048,0.6219329238,255.0162048,0.6561645269,255.0162048,0.6660501361,255.0162048,0.6927579045,255.0162048,0.707329452,255.0162048,0.7296312451,255.0162048,0.7418808341,255.0162048,0.7586758137,255.0162048,0.7748913169,255.0162048,0.7965270281,255.0162048,0.8164716363,255.0162048,0.8619372249,255.0162048,0.9303101897,255.0162048,0.9472612739,255.0162048,0.9766079783,255.0162048,1.035687804,
254.0700226,0.000134265385,254.0700226,0.5800901055,254.0700226,0.6053110361,254.0700226,0.617199719,254.0700226,0.6454418898,254.0700226,0.6582514644,254.0700226,0.6845780015,254.0700226,0.7002894282,254.0700226,0.7242383361,254.0700226,0.7430276275,254.0700226,0.733925581,254.0700226,0.7730783224,254.0700226,0.7949585915,254.0700226,0.8114926815,254.0700226,0.8570726514,254.0700226,0.908416748,254.0700226,0.9532222152,254.0700226,0.9894689918,254.0700226,1.0368222,
252.9660339,0.0008176527335,252.9660339,0.5696377754,252.9660339,0.5979012847,252.9660339,0.6096900702,252.9660339,0.6332585216,252.9660339,0.6461887956,252.9660339,0.6796517968,252.9660339,0.697912097,252.9660339,0.7196670771,252.9660339,0.744946003,252.9660339,0.7572036386,252.9660339,0.7666372061,252.9660339,0.7979340553,252.9660339,0.8137431145,252.9660339,0.8616144657,252.9660339,0.915409863,252.9660339,0.9482440948,252.9660339,0.9996126294,252.9660339,1.05417347,
252.0196686,0.0001053427768,252.0196686,0.5654331446,252.0196686,0.5967590809,252.0196686,0.6062112451,252.0196686,0.6251031756,252.0196686,0.6486458778,252.0196686,0.6781346798,252.0196686,0.6955949068,252.0196686,0.7181431055,252.0196686,0.7456057668,252.0196686,0.7500376701,252.0196686,0.7669029236,252.0196686,0.7763879299,252.0196686,0.8080199361,252.0196686,0.8514333367,252.0196686,0.8980777264,252.0196686,0.9374190569,252.0196686,1.036784172,252.0196686,1.044709563,
251.0732117,-0.001462060725,251.0732117,0.5604816079,251.0732117,0.5825893283,251.0732117,0.5993739963,251.0732117,0.6183709502,251.0732117,0.6409153342,251.0732117,0.6703580618,251.0732117,0.6849160194,251.0732117,0.704638958,251.0732117,0.7384131551,251.0732117,0.7507262826,251.0732117,0.7640698552,251.0732117,0.7939674258,251.0732117,0.8169333935,251.0732117,0.8591465354,251.0732117,0.9460145831,251.0732117,0.949678421,251.0732117,1.049703479,251.0732117,1.04531002,
249.9690857,-0.001041850308,249.9690857,0.5561357141,249.9690857,0.5793243051,249.9690857,0.5936543941,249.9690857,0.619581461,249.9690857,0.6361018419,249.9690857,0.66294837,249.9690857,0.6827834249,249.9690857,0.7159012556,249.9690857,0.7309984565,249.9690857,0.7381780744,249.9690857,0.7601067424,249.9690857,0.7844687104,249.9690857,0.8112081289,249.9690857,0.8639172316,249.9690857,0.885774076,249.9690857,0.9483421445,249.9690857,1.006427288,249.9690857,1.06759429,
249.0280762,0.001204486121,249.0280762,0.555578649,249.0280762,0.5805250406,249.0280762,0.5924620032,249.0280762,0.6258992553,249.0280762,0.6374065876,249.0280762,0.6639177203,249.0280762,0.6882406473,249.0280762,0.7168164253,249.0280762,0.7412368655,249.0280762,0.7517352104,249.0280762,0.7704879642,249.0280762,0.791970253,249.0280762,0.8073968291,249.0280762,0.8604841232,249.0280762,0.9361246824,249.0280762,0.9767655134,249.0280762,1.025998235,249.0280762,1.067706704,
247.9301453,0.0001807216613,247.9301453,0.5610569119,247.9301453,0.5841883421,247.9301453,0.6011020541,247.9301453,0.6344076991,247.9301453,0.6489152908,247.9301453,0.673471272,247.9301453,0.6981263757,247.9301453,0.7234385014,247.9301453,0.7631749511,247.9301453,0.7638895512,247.9301453,0.7785537839,247.9301453,0.8129745722,247.9301453,0.8271622062,247.9301453,0.8808023334,247.9301453,0.9423772097,247.9301453,1.004207015,247.9301453,1.038616061,247.9301453,1.100292921,
246.9889526,-0.000311400072,246.9889526,0.5682643652,246.9889526,0.5945714116,246.9889526,0.6062687635,246.9889526,0.6383337975,246.9889526,0.6534542441,246.9889526,0.6795010567,246.9889526,0.7061232328,246.9889526,0.7331290841,246.9889526,0.7574756742,246.9889526,0.774646163,246.9889526,0.7920875549,246.9889526,0.8229966164,246.9889526,0.8410628438,246.9889526,0.9002247453,246.9889526,0.9668723345,246.9889526,1.003466725,246.9889526,1.06249249,246.9889526,1.110106349,
246.0476837,0.001009819913,246.0476837,0.5770598054,246.0476837,0.6009093523,246.0476837,0.6182463765,246.0476837,0.6527520418,246.0476837,0.6658021212,246.0476837,0.6962477565,246.0476837,0.7232912779,246.0476837,0.7505429983,246.0476837,0.7739257216,246.0476837,0.7902826071,246.0476837,0.8184925318,246.0476837,0.8298835754,246.0476837,0.8510036469,246.0476837,0.9210142493,246.0476837,1.009243965,246.0476837,1.030602098,246.0476837,1.059785843,246.0476837,1.171450973,
244.9494171,0.001276161755,244.9494171,0.6015356779,244.9494171,0.6233225465,244.9494171,0.6400914192,244.9494171,0.686448276,244.9494171,0.6816298366,244.9494171,0.7203621268,244.9494171,0.7454918623,244.9494171,0.7782336473,244.9494171,0.7977152467,244.9494171,0.8263807297,244.9494171,0.8509398103,244.9494171,0.8617323041,244.9494171,0.8946512341,244.9494171,0.9518498778,244.9494171,1.020030737,244.9494171,1.059842587,244.9494171,1.130697012,244.9494171,1.165509701,
244.0079651,0.0003306637809,244.0079651,0.6307029724,244.0079651,0.6553369164,244.0079651,0.6723610163,244.0079651,0.7296461463,244.0079651,0.7265228629,244.0079651,0.7485374808,244.0079651,0.7831243277,244.0079651,0.8139265776,244.0079651,0.8441259861,244.0079651,0.8553449512,244.0079651,0.8914478421,244.0079651,0.8895843029,244.0079651,1.001025558,244.0079651,0.9883341789,244.0079651,1.090259314,244.0079651,1.104505062,244.0079651,1.148478746,244.0079651,1.224367857,
243.0664215,-0.000953316805,243.0664215,0.6664596796,243.0664215,0.6921854615,243.0664215,0.7092989683,243.0664215,0.7441180944,243.0664215,0.7697660327,243.0664215,0.7935589552,243.0664215,0.8197116256,243.0664215,0.8520605564,243.0664215,0.8801884651,243.0664215,0.8986430764,243.0664215,0.9241147637,243.0664215,0.9497520328,243.0664215,0.9810099602,243.0664215,1.034954071,243.0664215,1.103981853,243.0664215,1.140556455,243.0664215,1.237604737,243.0664215,1.27048552,
241.9678497,0.0002801506198,241.9678497,0.7092727423,241.9678497,0.7536962628,241.9678497,0.7555031776,241.9678497,0.7977395654,241.9678497,0.8127765656,241.9678497,0.8454699516,241.9678497,0.8793358803,241.9678497,0.9185023308,241.9678497,0.9353376031,241.9678497,0.9984090924,241.9678497,0.9760767221,241.9678497,1.019701004,241.9678497,1.025573134,241.9678497,1.102185369,241.9678497,1.223030567,241.9678497,1.213589311,241.9678497,1.283688545,241.9678497,1.364151955,
241.026123,0.0004435754381,241.026123,0.768830359,241.026123,0.8086264133,241.026123,0.886927247,241.026123,0.890958786,241.026123,0.8764725327,241.026123,0.9089084864,241.026123,0.9372490644,241.026123,0.9787670374,241.026123,1.006598115,241.026123,1.095203519,241.026123,1.022675276,241.026123,1.081237078,241.026123,1.098729014,241.026123,1.172982097,241.026123,1.262533188,241.026123,1.326586366,241.026123,1.359069228,241.026123,1.423837304,
239.9273529,0.0004448451509,239.9273529,0.8704919219,239.9273529,0.9072304964,239.9273529,0.9196324348,239.9273529,0.9378149509,239.9273529,0.9781659245,239.9273529,1.041306853,239.9273529,1.071111321,239.9273529,1.093556285,239.9273529,1.10718739,239.9273529,1.082137585,239.9273529,1.207022309,239.9273529,1.220922232,239.9273529,1.197665691,239.9273529,1.271578193,239.9273529,1.380477428,239.9273529,1.426026106,239.9273529,1.436846495,239.9273529,1.520140529,
238.9854431,0.002206290374,238.9854431,0.9863149524,238.9854431,1.011334181,238.9854431,1.086981058,238.9854431,1.09626019,238.9854431,1.083199024,238.9854431,1.160611868,238.9854431,1.238121629,238.9854431,1.180659175,238.9854431,1.527511239,238.9854431,1.265694737,238.9854431,1.352181911,238.9854431,1.309920907,238.9854431,1.369471908,238.9854431,1.421106458,238.9854431,1.581741095,238.9854431,1.535805702,238.9854431,1.832910657,238.9854431,1.701054335,
238.043457,0.001668730984,238.043457,1.077088118,238.043457,1.135586858,238.043457,1.146546125,238.043457,1.165398717,238.043457,1.206034899,238.043457,1.271256924,238.043457,1.242230296,238.043457,1.350353241,238.043457,1.361926079,238.043457,1.383339047,238.043457,1.431926131,238.043457,1.789005041,238.043457,1.681198597,238.043457,1.535010815,238.043457,1.847791433,238.043457,1.376609921,238.043457,1.680533886,238.043457,1.885338902,
236.9443817,-0.002188107232,236.9443817,1.236868739,236.9443817,1.432564378,236.9443817,1.365004778,236.9443817,1.411503434,236.9443817,1.423365712,236.9443817,1.356491208,236.9443817,1.50640893,236.9443817,1.423060656,236.9443817,1.585980415,236.9443817,2.142147064,236.9443817,1.574149966,236.9443817,1.633551955,236.9443817,1.571855664,236.9443817,1.641834736,236.9443817,1.940611243,236.9443817,1.980478287,236.9443817,2.302834272,236.9443817,2.097223997,
236.0022125,-0.001981702168,236.0022125,1.496089816,236.0022125,1.48505795,236.0022125,1.641933203,236.0022125,1.653517127,236.0022125,2.083237886,236.0022125,1.707871318,236.0022125,1.475026131,236.0022125,1.755032897,236.0022125,2.307865858,236.0022125,1.73643434,236.0022125,1.784306765,236.0022125,1.733656287,236.0022125,2.172812939,236.0022125,2.195029497,236.0022125,2.50632,236.0022125,1.78394413,236.0022125,1.861484408,236.0022125,2.47349453,
235.059967,-0.002835436491,235.059967,10,235.059967,1.699604034,235.059967,1.906278014,235.059967,1.764051318,235.059967,2.612883568,235.059967,2.052777052,235.059967,2.304967642,235.059967,2.113162518,235.059967,2.859572411,235.059967,2.174372673,235.059967,1.975976944,235.059967,2.094190359,235.059967,1.890619516,235.059967,3.194268703,235.059967,1.448223472,235.059967,10,235.059967,1.855508685,235.059967,10,
233.9605865,-0.001464331057,233.9605865,1.821582913,233.9605865,1.958108187,233.9605865,1.868520737,233.9605865,2.0723598,233.9605865,1.894463062,233.9605865,2.097531796,233.9605865,1.684032559,233.9605865,2.078739405,233.9605865,2.071534395,233.9605865,10,233.9605865,2.578554153,233.9605865,2.188310146,233.9605865,10,233.9605865,1.779116511,233.9605865,1.98451674,233.9605865,1.834939122,233.9605865,2.792731285,233.9605865,10,
233.018158,-0.00727476133,233.018158,2.142742395,233.018158,2.07801199,233.018158,10,233.018158,1.943941712,233.018158,2.175077677,233.018158,1.88493979,233.018158,2.123637199,233.018158,1.793156624,233.018158,2.229329824,233.018158,10,233.018158,2.622840166,233.018158,10,233.018158,1.872994184,233.018158,2.035531759,233.018158,10,233.018158,2.680125237,233.018158,10,233.018158,1.649423003,
232.0756531,0.005159259308,232.0756531,2.013367414,232.0756531,1.970988274,232.0756531,1.347924471,232.0756531,1.951598406,232.0756531,2.733897924,232.0756531,1.478301883,232.0756531,2.28356719,232.0756531,10,232.0756531,1.932631135,232.0756531,2.157703638,232.0756531,1.654321551,232.0756531,2.453164816,232.0756531,1.521222472,232.0756531,1.793513417,232.0756531,10,232.0756531,1.738623857,232.0756531,1.541122198,232.0756531,2.287903786,
230.9759827,0.006517407484,230.9759827,1.583778977,230.9759827,2.812457085,230.9759827,10,230.9759827,1.824460149,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,1.888310194,230.9759827,10,230.9759827,10,230.9759827,2.191669464,230.9759827,10,230.9759827,10,230.9759827,10,230.9759827,2.100542068,230.9759827,10,
230.0332947,0.00301244529,230.0332947,3.051461458,230.0332947,1.711093664,230.0332947,10,230.0332947,2.082329988,230.0332947,2.467983007,230.0332947,2.337226629,230.0332947,1.918247342,230.0332947,2.395088911,230.0332947,10,230.0332947,10,230.0332947,10,230.0332947,1.36921978,230.0332947,10,230.0332947,1.970621228,230.0332947,2.812044144,230.0332947,1.969651341,230.0332947,1.948397279,230.0332947,10,
228.9334106,0.0001973994804,228.9334106,2.306774855,228.9334106,2.70816493,228.9334106,2.363429546,228.9334106,2.453322172,228.9334106,2.352128506,228.9334106,2.09088707,228.9334106,10,228.9334106,2.007670164,228.9334106,1.851956606,228.9334106,10,228.9334106,1.66199708,228.9334106,1.543623924,228.9334106,2.025389671,228.9334106,2.141042233,228.9334106,10,228.9334106,10,228.9334106,1.940604806,228.9334106,4.043016434,
227.9905701,0.0002236346772,227.9905701,2.670742989,227.9905701,3.440729618,227.9905701,3.353426933,227.9905701,3.641691446,227.9905701,3.457673311,227.9905701,10,227.9905701,2.92086339,227.9905701,3.035705566,227.9905701,3.548591852,227.9905701,3.773201704,227.9905701,3.231245041,227.9905701,4.074211597,227.9905701,3.139407873,227.9905701,2.816603184,227.9905701,3.173555374,227.9905701,10,227.9905701,3.062800884,227.9905701,3.087544203,
227.0476532,-0.001673715538,227.0476532,3.266091347,227.0476532,3.372803688,227.0476532,2.780921936,227.0476532,10,227.0476532,10,227.0476532,10,227.0476532,2.952546835,227.0476532,10,227.0476532,10,227.0476532,2.97479105,227.0476532,3.231194973,227.0476532,2.532458305,227.0476532,2.79823637,227.0476532,3.184556961,227.0476532,10,227.0476532,3.203988791,227.0476532,2.920221329,227.0476532,3.434403896,
225.947464,0.002998734824,225.947464,2.851264238,225.947464,10,225.947464,2.889213085,225.947464,2.66765976,225.947464,2.861140251,225.947464,3.123986959,225.947464,2.786362886,225.947464,10,225.947464,2.125384808,225.947464,2.415765285,225.947464,3.912593126,225.947464,10,225.947464,1.958532333,225.947464,10,225.947464,2.59985733,225.947464,10,225.947464,2.247782469,225.947464,10,
225.0043793,-0.008590823971,225.0043793,2.511478424,225.0043793,2.673927069,225.0043793,2.783379555,225.0043793,2.901286364,225.0043793,2.37117815,225.0043793,2.793118,225.0043793,2.77882123,225.0043793,10,225.0043793,2.258149624,225.0043793,2.51076293,225.0043793,3.014770269,225.0043793,1.906244278,225.0043793,1.551071525,225.0043793,1.656007648,225.0043793,2.69470787,225.0043793,2.843188286,225.0043793,10,225.0043793,3.145148516,
224.061203,0.00914847292,224.061203,2.835038185,224.061203,2.619100094,224.061203,3.69061327,224.061203,10,224.061203,1.677159905,224.061203,2.27616787,224.061203,10,224.061203,2.645598412,224.061203,1.818888545,224.061203,2.399614334,224.061203,2.269523382,224.061203,10,224.061203,2.305986643,224.061203,2.133192301,224.061203,2.452188253,224.061203,2.486864805,224.061203,2.116764069,224.061203,2.6400702,
222.9607391,0.00666003814,222.9607391,2.123039961,222.9607391,2.01437664,222.9607391,2.541765928,222.9607391,2.028975248,222.9607391,2.008098364,222.9607391,3.212621689,222.9607391,10,222.9607391,1.833074331,222.9607391,2.721265554,222.9607391,2.138000727,222.9607391,10,222.9607391,10,222.9607391,2.101200819,222.9607391,2.155015469,222.9607391,10,222.9607391,10,222.9607391,10,222.9607391,2.636225939,
222.017395,-0.005460957531,222.017395,2.668306351,222.017395,10,222.017395,2.46310997,222.017395,2.161221504,222.017395,2.543965578,222.017395,2.633714914,222.017395,2.429934502,222.017395,10,222.017395,2.063865423,222.017395,2.041232586,222.017395,2.039828062,222.017395,2.308109045,222.017395,10,222.017395,2.720073462,222.017395,1.876350403,222.017395,1.298455238,222.017395,2.053146601,222.017395,10,
221.0739899,-0.00735789258,221.0739899,10,221.0739899,2.338087082,221.0739899,1.810052037,221.0739899,2.195052862,221.0739899,10,221.0739899,10,221.0739899,2.617956877,221.0739899,2.802516222,221.0739899,2.022164583,221.0739899,2.258103609,221.0739899,10,221.0739899,2.124854803,221.0739899,3.269710064,221.0739899,1.496110916,221.0739899,1.437614441,221.0739899,2.12723875,221.0739899,1.420870304,221.0739899,1.465239644,
219.9732361,0.06389887631,219.9732361,1.994267583,219.9732361,10,219.9732361,1.488945842,219.9732361,10,219.9732361,2.592875242,219.9732361,1.188359022,219.9732361,10,219.9732361,1.253342748,219.9732361,1.471531749,219.9732361,10,219.9732361,10,219.9732361,1.877034068,219.9732361,2.210506916,219.9732361,0.8656423092,219.9732361,1.83429873,219.9732361,10,219.9732361,1.437735915,219.9732361,2.089936018,
219.0296631,-0.006117417477,219.0296631,1.665955424,219.0296631,10,219.0296631,10,219.0296631,0.9648987651,219.0296631,1.736128926,219.0296631,1.704781771,219.0296631,1.544843316,219.0296631,2.390472174,219.0296631,1.695867062,219.0296631,2.494055748,219.0296631,1.475042224,219.0296631,10,219.0296631,1.943266392,219.0296631,1.773596168,219.0296631,2.443841934,219.0296631,1.094062567,219.0296631,1.779007554,219.0296631,10,
217.9287109,0.01140831131,217.9287109,1.683927774,217.9287109,0.5756156445,217.9287109,1.485260367,217.9287109,1.653643727,217.9287109,2.371966839,217.9287109,1.581788898,217.9287109,10,217.9287109,0.9116157889,217.9287109,10,217.9287109,1.242504478,217.9287109,0.661216557,217.9287109,10,217.9287109,1.771000385,217.9287109,0.4952906072,217.9287109,1.147004962,217.9287109,1.299348831,217.9287109,1.249907732,217.9287109,1.369565248,
216.9849701,0.1259378046,216.9849701,1.529077291,216.9849701,1.171656132,216.9849701,1.717746139,216.9849701,1.730284214,216.9849701,10,216.9849701,1.53019774,216.9849701,10,216.9849701,10,216.9849701,10,216.9849701,1.61351037,216.9849701,10,216.9849701,10,216.9849701,10,216.9849701,10,216.9849701,10,216.9849701,1.656542063,216.9849701,10,216.9849701,10,
216.041153,-0.1632465571,216.041153,1.24165225,216.041153,10,216.041153,0.7673482895,216.041153,1.572275877,216.041153,0.9296374321,216.041153,1.072244763,216.041153,1.324291945,216.041153,0.4696036279,216.041153,0.9900066257,216.041153,1.072565794,216.041153,10,216.041153,1.10691607,216.041153,10,216.041153,10,216.041153,0.6597866416,216.041153,0.7885487676,216.041153,10,216.041153,10,
214.9399414,0.1159141138,214.9399414,10,214.9399414,1.433346987,214.9399414,10,214.9399414,10,214.9399414,1.428103209,214.9399414,1.039799929,214.9399414,0.8730657697,214.9399414,10,214.9399414,2.045039654,214.9399414,1.40652442,214.9399414,2.403233051,214.9399414,0.2164552808,214.9399414,10,214.9399414,1.870619655,214.9399414,0.9568582773,214.9399414,10,214.9399414,1.698065758,214.9399414,1.326567769,
213.9959564,-0.3973862827,213.9959564,0.2123428881,213.9959564,0.8530959487,213.9959564,0.3528445363,213.9959564,0.9404748082,213.9959564,0.8118888736,213.9959564,-0.3496392369,213.9959564,0.9948082566,213.9959564,0.5350620747,213.9959564,10,213.9959564,0.8612392545,213.9959564,0.4543509483,213.9959564,1.300073862,213.9959564,-0.2468292117,213.9959564,1.866224408,213.9959564,10,213.9959564,10,213.9959564,10,213.9959564,1.103560448,
213.0518951,10,213.0518951,0.4544267058,213.0518951,10,213.0518951,0.0483658798,213.0518951,0.1273661554,213.0518951,0.7320289016,213.0518951,-0.16581209,213.0518951,10,213.0518951,-0.4322936833,213.0518951,10,213.0518951,0.6062188745,213.0518951,0.1466728747,213.0518951,-0.05791476741,213.0518951,0.3166637123,213.0518951,0.5801147819,213.0518951,-0.1198719516,213.0518951,0.4440666139,213.0518951,0.8261905313,213.0518951,10,
211.9504089,-0.0198167339,211.9504089,0.3472199142,211.9504089,10,211.9504089,0.140571624,211.9504089,1.280038357,211.9504089,0.952498436,211.9504089,1.000109673,211.9504089,0.4746714532,211.9504089,0.1781980097,211.9504089,-0.3404433131,211.9504089,0.5653684735,211.9504089,-0.3113631308,211.9504089,0.6463852525,211.9504089,-0.04104172811,211.9504089,10,211.9504089,0.1203869283,211.9504089,0.4222081304,211.9504089,10,211.9504089,1.390100002,
211.0061951,0.0291204527,211.0061951,0.3099542558,211.0061951,0.2732886672,211.0061951,-0.6468003988,211.0061951,1.150051236,211.0061951,0.1470784098,211.0061951,10,211.0061951,-0.3236387968,211.0061951,0.3064264357,211.0061951,-0.6351570487,211.0061951,0.7543354034,211.0061951,10,211.0061951,0.06489226222,211.0061951,0.913377285,211.0061951,0.04476427287,211.0061951,0.1078224853,211.0061951,10,211.0061951,0.748667419,211.0061951,0.7965467572,
210.0619202,0.500387311,210.0619202,0.3563554585,210.0619202,-0.5152176023,210.0619202,-0.01392983366,210.0619202,10,210.0619202,0.6075577736,210.0619202,10,210.0619202,-0.2714954913,210.0619202,10,210.0619202,0.2630648613,210.0619202,10,210.0619202,10,210.0619202,0.6014066935,210.0619202,0.008698351681,210.0619202,10,210.0619202,-0.3713644147,210.0619202,10,210.0619202,0.3412491083,210.0619202,0.9960337877,
208.9601593,-0.9344649315,208.9601593,0.06689415127,208.9601593,10,208.9601593,-0.8901190758,208.9601593,10,208.9601593,10,208.9601593,-0.4382400513,208.9601593,10,208.9601593,10,208.9601593,10,208.9601593,10,208.9601593,10,208.9601593,-0.02346109599,208.9601593,-0.2288992852,208.9601593,-1.012909532,208.9601593,-1.201580286,208.9601593,-1.211788893,208.9601593,10,208.9601593,-0.5249039531,
208.0157166,-0.1258052886,208.0157166,10,208.0157166,0.5591566563,208.0157166,0.4598060548,208.0157166,0.4050013423,208.0157166,0.1449503303,208.0157166,10,208.0157166,10,208.0157166,-0.6462956071,208.0157166,1.145669341,208.0157166,0.04567505047,208.0157166,0.8773920536,208.0157166,1.144895434,208.0157166,0.3763386905,208.0157166,10,208.0157166,0.1507569402,208.0157166,-0.1979881078,208.0157166,0.3927228153,208.0157166,1.66611445,
207.0711975,-0.1200813651,207.0711975,-0.4844002128,207.0711975,10,207.0711975,-0.888628006,207.0711975,-0.3402481377,207.0711975,0.07349347323,207.0711975,-0.1316257715,207.0711975,-0.4591842294,207.0711975,10,207.0711975,-0.9193437696,207.0711975,0.3749451637,207.0711975,0.6624782681,207.0711975,-0.1593735516,207.0711975,0.08149406314,207.0711975,-0.3374483883,207.0711975,10,207.0711975,-0.4840308726,207.0711975,-0.2031044215,207.0711975,0.02123515308,
205.9691772,0.0699070245,205.9691772,10,205.9691772,-0.02243480086,205.9691772,0.4160475433,205.9691772,10,205.9691772,10,205.9691772,0.4740873575,205.9691772,0.2309799045,205.9691772,0.5403503776,205.9691772,10,205.9691772,10,205.9691772,0.9351983666,205.9691772,-0.1103506759,205.9691772,10,205.9691772,0.5873516798,205.9691772,0.7191231251,205.9691772,10,205.9691772,10,205.9691772,10,
205.0245056,0.7120012045,205.0245056,0.07671545446,205.0245056,10,205.0245056,-0.2803745568,205.0245056,10,205.0245056,0.1663792133,205.0245056,1.138803363,205.0245056,10,205.0245056,-0.3026007712,205.0245056,-0.3122867048,205.0245056,0.6234468818,205.0245056,-0.04936527088,205.0245056,10,205.0245056,-0.1069358066,205.0245056,0.6463586092,205.0245056,0.1097165868,205.0245056,-0.3042858243,205.0245056,-0.1219581291,205.0245056,-0.1984255016,
203.9223022,0.07092316449,203.9223022,0.03864464909,203.9223022,0.2491028309,203.9223022,0.1663882881,203.9223022,-0.6711682081,203.9223022,0.4546068907,203.9223022,1.068656087,203.9223022,10,203.9223022,10,203.9223022,-0.1451477706,203.9223022,10,203.9223022,-0.9113437533,203.9223022,-0.8565823436,203.9223022,10,203.9223022,-0.2593976855,203.9223022,10,203.9223022,0.7279452682,203.9223022,10,203.9223022,0.2198549658,
202.977478,0.5693476796,202.977478,10,202.977478,10,202.977478,10,202.977478,0.09619988501,202.977478,-0.8919364214,202.977478,0.45997563,202.977478,0.311326921,202.977478,0.5884280801,202.977478,10,202.977478,-0.8120040298,202.977478,10,202.977478,0.8532502055,202.977478,-0.1831990182,202.977478,0.1178210303,202.977478,10,202.977478,0.2732788324,202.977478,10,202.977478,10,
202.0325928,10,202.0325928,-0.01510237437,202.0325928,10,202.0325928,-0.08805722743,202.0325928,10,202.0325928,10,202.0325928,10,202.0325928,10,202.0325928,10,202.0325928,1.511316776,202.0325928,10,202.0325928,-0.5311843753,202.0325928,10,202.0325928,10,202.0325928,10,202.0325928,10,202.0325928,10,202.0325928,0.3877501488,202.0325928,10,
